 VAPOR RESISTANCE DRYING MODEL

 Generic Dryer for Python Class.                                                 

 SOLVENT  1 IS Water                    

 THE WSPEED IS  0.6096E+002 meters/min
 THE CWIDTH IS  0.4064E+002 cm
 THE WTOT   IS  0.1330E+002 gm/sqm

 DRYING SECTION   1

        TU =  0.2389E+002 deg C       HU  =  0.6364E+002 Cal/sqm/sec/deg C
        TL =  0.9333E+002 deg C       HL  =  0.5845E+002 Cal/sqm/sec/deg C

     TWALL =  0.1950E+003 deg C      VIEW =  0.0000E+000

 OVEN PARTIAL PRESSURE OF SOLVENT  1 IS  0.1202E-001 atm


 DISTANCE     TIME         TEMP         PERCENT      RATE         SOLVENT REMAINING
 cm           sec          deg C        REMAINING    gm/sqm/min   gm/sqm
                                                                  SOLVENT 1
 0.0000E+000    0.0000E+000    0.2000E+002    0.7870E+002    0.0000E+000    0.1047E+002
 0.2286E+001    0.2250E-001    0.2145E+002    0.7863E+002    0.1140E+003    0.1042E+002
 0.4572E+001    0.4500E-001    0.2275E+002    0.7855E+002    0.1343E+003    0.1037E+002
 0.6858E+001    0.6750E-001    0.2390E+002    0.7846E+002    0.1538E+003    0.1032E+002
 0.9144E+001    0.9000E-001    0.2492E+002    0.7835E+002    0.1720E+003    0.1025E+002
 0.1143E+002    0.1125E+000    0.2581E+002    0.7823E+002    0.1890E+003    0.1018E+002
 0.1372E+002    0.1350E+000    0.2660E+002    0.7810E+002    0.2046E+003    0.1010E+002
 0.1600E+002    0.1575E+000    0.2728E+002    0.7796E+002    0.2188E+003    0.1002E+002
 0.1829E+002    0.1800E+000    0.2788E+002    0.7781E+002    0.2316E+003    0.9935E+001
 0.2057E+002    0.2025E+000    0.2840E+002    0.7765E+002    0.2431E+003    0.9844E+001
 0.2286E+002    0.2250E+000    0.2886E+002    0.7748E+002    0.2534E+003    0.9749E+001
 0.2514E+002    0.2475E+000    0.2925E+002    0.7731E+002    0.2625E+003    0.9651E+001
 0.2743E+002    0.2700E+000    0.2959E+002    0.7712E+002    0.2704E+003    0.9549E+001
 0.2972E+002    0.2925E+000    0.2988E+002    0.7693E+002    0.2774E+003    0.9445E+001
 0.3200E+002    0.3150E+000    0.3013E+002    0.7673E+002    0.2835E+003    0.9339E+001
 0.3429E+002    0.3375E+000    0.3035E+002    0.7652E+002    0.2888E+003    0.9231E+001
 0.3657E+002    0.3600E+000    0.3053E+002    0.7630E+002    0.2934E+003    0.9121E+001
 0.3886E+002    0.3825E+000    0.3069E+002    0.7608E+002    0.2973E+003    0.9009E+001
 0.4115E+002    0.4050E+000    0.3083E+002    0.7585E+002    0.3007E+003    0.8896E+001
 0.4343E+002    0.4275E+000    0.3095E+002    0.7561E+002    0.3037E+003    0.8783E+001
 0.4572E+002    0.4500E+000    0.3105E+002    0.7537E+002    0.3061E+003    0.8668E+001
 0.4800E+002    0.4725E+000    0.3114E+002    0.7512E+002    0.3083E+003    0.8552E+001
 0.5029E+002    0.4950E+000    0.3121E+002    0.7486E+002    0.3101E+003    0.8436E+001
 0.5258E+002    0.5175E+000    0.3128E+002    0.7460E+002    0.3116E+003    0.8319E+001
 0.5486E+002    0.5400E+000    0.3133E+002    0.7433E+002    0.3129E+003    0.8202E+001
 0.5715E+002    0.5625E+000    0.3138E+002    0.7405E+002    0.3140E+003    0.8084E+001
 0.5943E+002    0.5850E+000    0.3142E+002    0.7377E+002    0.3149E+003    0.7966E+001
 0.6172E+002    0.6075E+000    0.3146E+002    0.7348E+002    0.3156E+003    0.7848E+001
 0.6400E+002    0.6300E+000    0.3149E+002    0.7318E+002    0.3162E+003    0.7729E+001
 0.6629E+002    0.6525E+000    0.3152E+002    0.7287E+002    0.3167E+003    0.7610E+001
 0.6858E+002    0.6750E+000    0.3155E+002    0.7256E+002    0.3171E+003    0.7491E+001
 0.7086E+002    0.6975E+000    0.3157E+002    0.7224E+002    0.3175E+003    0.7372E+001
 0.7315E+002    0.7200E+000    0.3159E+002    0.7191E+002    0.3177E+003    0.7253E+001
 0.7543E+002    0.7425E+000    0.3161E+002    0.7158E+002    0.3179E+003    0.7134E+001
 0.7772E+002    0.7650E+000    0.3162E+002    0.7123E+002    0.3180E+003    0.7015E+001
 0.8001E+002    0.7875E+000    0.3164E+002    0.7088E+002    0.3181E+003    0.6895E+001
 0.8229E+002    0.8100E+000    0.3165E+002    0.7052E+002    0.3182E+003    0.6776E+001
 0.8458E+002    0.8325E+000    0.3167E+002    0.7015E+002    0.3182E+003    0.6657E+001
 0.8686E+002    0.8550E+000    0.3168E+002    0.6977E+002    0.3181E+003    0.6537E+001
 0.8915E+002    0.8775E+000    0.3169E+002    0.6938E+002    0.3181E+003    0.6418E+001
 0.9144E+002    0.9000E+000    0.3170E+002    0.6898E+002    0.3180E+003    0.6299E+001
 0.9372E+002    0.9225E+000    0.3172E+002    0.6857E+002    0.3179E+003    0.6180E+001
 0.9601E+002    0.9450E+000    0.3173E+002    0.6815E+002    0.3177E+003    0.6061E+001
 0.9829E+002    0.9675E+000    0.3174E+002    0.6771E+002    0.3176E+003    0.5942E+001
 0.1006E+003    0.9900E+000    0.3175E+002    0.6727E+002    0.3174E+003    0.5822E+001
 0.1029E+003    0.1012E+001    0.3176E+002    0.6681E+002    0.3172E+003    0.5704E+001
 0.1052E+003    0.1035E+001    0.3178E+002    0.6635E+002    0.3170E+003    0.5585E+001
 0.1074E+003    0.1057E+001    0.3179E+002    0.6586E+002    0.3167E+003    0.5466E+001
 0.1097E+003    0.1080E+001    0.3180E+002    0.6537E+002    0.3165E+003    0.5347E+001
 0.1120E+003    0.1102E+001    0.3182E+002    0.6486E+002    0.3162E+003    0.5229E+001
 0.1143E+003    0.1125E+001    0.3183E+002    0.6434E+002    0.3159E+003    0.5110E+001
 0.1166E+003    0.1147E+001    0.3185E+002    0.6380E+002    0.3155E+003    0.4992E+001
 0.1189E+003    0.1170E+001    0.3187E+002    0.6324E+002    0.3152E+003    0.4874E+001
 0.1212E+003    0.1192E+001    0.3188E+002    0.6267E+002    0.3148E+003    0.4756E+001
 0.1234E+003    0.1215E+001    0.3190E+002    0.6208E+002    0.3144E+003    0.4638E+001
 0.1257E+003    0.1237E+001    0.3192E+002    0.6147E+002    0.3140E+003    0.4520E+001
 0.1280E+003    0.1260E+001    0.3194E+002    0.6085E+002    0.3135E+003    0.4402E+001
 0.1303E+003    0.1282E+001    0.3196E+002    0.6020E+002    0.3130E+003    0.4285E+001
 0.1326E+003    0.1305E+001    0.3198E+002    0.5954E+002    0.3124E+003    0.4168E+001
 0.1349E+003    0.1327E+001    0.3201E+002    0.5885E+002    0.3118E+003    0.4051E+001
 0.1372E+003    0.1350E+001    0.3204E+002    0.5814E+002    0.3112E+003    0.3934E+001
 0.1394E+003    0.1372E+001    0.3206E+002    0.5741E+002    0.3105E+003    0.3818E+001
 0.1417E+003    0.1395E+001    0.3209E+002    0.5665E+002    0.3098E+003    0.3702E+001
 0.1440E+003    0.1417E+001    0.3212E+002    0.5587E+002    0.3090E+003    0.3586E+001
 0.1463E+003    0.1440E+001    0.3216E+002    0.5506E+002    0.3081E+003    0.3470E+001
 0.1486E+003    0.1462E+001    0.3219E+002    0.5422E+002    0.3072E+003    0.3355E+001
 0.1509E+003    0.1485E+001    0.3223E+002    0.5335E+002    0.3062E+003    0.3240E+001
 0.1532E+003    0.1507E+001    0.3227E+002    0.5246E+002    0.3051E+003    0.3126E+001
 0.1554E+003    0.1530E+001    0.3232E+002    0.5153E+002    0.3039E+003    0.3012E+001
 0.1577E+003    0.1552E+001    0.3237E+002    0.5057E+002    0.3027E+003    0.2898E+001
 0.1600E+003    0.1575E+001    0.3242E+002    0.4958E+002    0.3013E+003    0.2785E+001
 0.1623E+003    0.1597E+001    0.3248E+002    0.4855E+002    0.2997E+003    0.2673E+001
 0.1646E+003    0.1620E+001    0.3254E+002    0.4748E+002    0.2980E+003    0.2561E+001
 0.1669E+003    0.1642E+001    0.3261E+002    0.4638E+002    0.2962E+003    0.2450E+001
 0.1692E+003    0.1665E+001    0.3268E+002    0.4523E+002    0.2942E+003    0.2340E+001
 0.1714E+003    0.1687E+001    0.3276E+002    0.4405E+002    0.2919E+003    0.2230E+001
 0.1737E+003    0.1710E+001    0.3285E+002    0.4283E+002    0.2895E+003    0.2122E+001
 0.1760E+003    0.1732E+001    0.3294E+002    0.4156E+002    0.2868E+003    0.2014E+001
 0.1783E+003    0.1755E+001    0.3304E+002    0.4024E+002    0.2838E+003    0.1908E+001
 0.1806E+003    0.1777E+001    0.3316E+002    0.3889E+002    0.2805E+003    0.1803E+001
 0.1829E+003    0.1800E+001    0.3328E+002    0.3749E+002    0.2769E+003    0.1699E+001
 0.1852E+003    0.1822E+001    0.3342E+002    0.3604E+002    0.2729E+003    0.1597E+001
 0.1874E+003    0.1845E+001    0.3357E+002    0.3456E+002    0.2684E+003    0.1496E+001
 0.1897E+003    0.1867E+001    0.3374E+002    0.3303E+002    0.2634E+003    0.1397E+001
 0.1920E+003    0.1890E+001    0.3392E+002    0.3146E+002    0.2579E+003    0.1300E+001
 0.1943E+003    0.1912E+001    0.3412E+002    0.2986E+002    0.2518E+003    0.1206E+001
 0.1966E+003    0.1935E+001    0.3435E+002    0.2823E+002    0.2451E+003    0.1114E+001
 0.1989E+003    0.1957E+001    0.3459E+002    0.2657E+002    0.2376E+003    0.1025E+001
 0.2012E+003    0.1980E+001    0.3487E+002    0.2489E+002    0.2294E+003    0.9390E+000
 0.2034E+003    0.2002E+001    0.3517E+002    0.2321E+002    0.2205E+003    0.8563E+000
 0.2057E+003    0.2025E+001    0.3550E+002    0.2153E+002    0.2106E+003    0.7773E+000
 0.2080E+003    0.2047E+001    0.3587E+002    0.1987E+002    0.2000E+003    0.7023E+000
 0.2103E+003    0.2070E+001    0.3627E+002    0.1823E+002    0.1885E+003    0.6316E+000
 0.2126E+003    0.2092E+001    0.3671E+002    0.1664E+002    0.1763E+003    0.5655E+000
 0.2149E+003    0.2115E+001    0.3718E+002    0.1511E+002    0.1635E+003    0.5042E+000
 0.2172E+003    0.2137E+001    0.3769E+002    0.1365E+002    0.1501E+003    0.4479E+000
 0.2194E+003    0.2160E+001    0.3824E+002    0.1229E+002    0.1364E+003    0.3968E+000
 0.2217E+003    0.2182E+001    0.3883E+002    0.1102E+002    0.1225E+003    0.3509E+000
 0.2240E+003    0.2205E+001    0.3945E+002    0.9865E+001    0.1089E+003    0.3100E+000
 0.2263E+003    0.2227E+001    0.4010E+002    0.8824E+001    0.9563E+002    0.2742E+000
 0.2286E+003    0.2250E+001    0.4076E+002    0.7901E+001    0.8305E+002    0.2430E+000

 THE OVERALL DRYING RATE IN DRYING SECTION  2 IS  0.2533E+003 gm/min

