CUMULATIVE LATENT POWER,Power_latent,Power_web_sensible,Power_ink_sensible,Power_total
W,W,W,W,W
SOLVENT 1
0, 0, -300.299244889755, -90.4950731546784, -390.794318044433
191.029827032715, 191.029827032715, 271.470517380338, 80.3229774818725, 542.823321894926
552.981078252593, 552.981078252593, 674.472104022389, 192.57489859691, 1420.02808087189
1082.8374932328, 1082.8374932328, 932.729454627578, 252.164547275332, 2267.73149513571
1738.3714259977, 1738.3714259977, 1086.48266801113, 273.342987375565, 3098.1970813844
2473.33355000251, 2473.33355000251, 1173.56944902916, 270.561080665401, 3917.46407969707
3255.55042069435, 3255.55042069435, 1221.01672972174, 254.158152872602, 4730.7253032887
4060.89195465859, 4060.89195465859, 1248.6442602516, 231.121979433932, 5540.65819434412
4878.29853033014, 4878.29853033014, 1265.46101796543, 204.623034061346, 6348.38258235692
5698.72136642854, 5698.72136642854, 1278.67418474058, 176.728286457265, 7154.12383762638
6516.1279421001, 6516.1279421001, 1291.88735151572, 148.324432759683, 7956.3397263755
7326.49657677571, 7326.49657677571, 1309.90530620911, 120.005335001676, 8756.4072179865
8120.77848917489, 8120.77848917489, 1338.13343522875, 92.1650227338636, 9551.0769471375
8882.88695702119, 8882.88695702119, 1387.98310988045, 65.3169582595711, 10336.1870251612
9574.51547289385, 9574.51547289385, 1487.08186069406, 40.5372913564765, 11102.1346249444
10115.5320514533, 10115.5320514533, 1693.68774117822, 19.937957492864, 11829.1577501244
10403.68546423, 10403.68546423, 2075.0677821882, 7.31034240239317, 12486.0635888206
10483.8878289795, 10483.8878289795, 2574.16512719498, 3.15846267341944, 13061.2114188479
10501.1006218153, 10501.1006218153, 3060.0493054266, 2.24679214248633, 13563.3967193844
10508.3999720482, 10508.3999720482, 3494.28201353719, 1.83545962272283, 14004.5174452082
10512.72327866, 10512.72327866, 3877.46385001651, 1.55684715996144, 14391.7439758365
10515.5183466556, 10515.5183466556, 4215.0002012726, 1.35511073722498, 14731.8736586654
10517.4266340856, 10517.4266340856, 4510.49465824411, 1.20370928182602, 15029.1250016116
10518.7115610274, 10518.7115610274, 4768.7520088493, 1.09721792960842, 15288.5607878064
10515.26699162, 10515.26699162, 5002.98541986331, 1.64444500785141, 15519.8968564912
10515.26699162, 10515.26699162, 5201.18292149055, 1.70959108859462, 15718.1595041991
10515.26699162, 10515.26699162, 5375.35648352661, 1.7668406747023, 15892.3903158213
10515.26699162, 10515.26699162, 5531.51209086928, 1.81816788983331, 16048.5972503791
10515.26699162, 10515.26699162, 5669.64974351857, 1.86357273398767, 16186.7803078726
10515.26699162, 10515.26699162, 5783.76345657667, 1.90108108350649, 16300.9315292802
10515.26699162, 10515.26699162, 5891.87118473699, 1.93661530936643, 16409.0747916664
10515.26699162, 10515.26699162, 5981.96095820391, 1.96622716424971, 16499.1941769882
10515.26699162, 10515.26699162, 6060.03876187525, 1.99189077181522, 16577.2976442671
10515.26699162, 10515.26699162, 6132.11058064879, 2.01558025572184, 16649.3931525245
10515.26699162, 10515.26699162, 6192.17042962674, 2.03532149231069, 16709.4727427391
10515.26699162, 10515.26699162, 6246.2242937069, 2.05308860524066, 16763.5443739321
10515.26699162, 10515.26699162, 6294.27217288926, 2.06888159451174, 16811.6080461038
10515.26699162, 10515.26699162, 6336.31406717382, 2.08270046012394, 16853.6637592539
10515.26699162, 10515.26699162, 6372.34997656059, 2.09454520207725, 16889.7115133827
10515.26699162, 10515.26699162, 6408.38588594736, 2.10638994403056, 16925.7592675114
10515.26699162, 10515.26699162, 6432.40982553854, 2.1142864386661, 16949.7911035972
10515.26699162, 10515.26699162, 6456.43376512972, 2.12218293330164, 16973.822939683
10515.26699162, 10515.26699162, 6480.45770472091, 2.13007942793718, 16997.8547757688
10515.26699162, 10515.26699162, 6498.47565941429, 2.13600179891384, 17015.8786528332
10515.26699162, 10515.26699162, 6516.49361410768, 2.14192416989049, 17033.9025298976
10515.26699162, 10515.26699162, 6528.50558390326, 2.14587241720826, 17045.9184479405
10515.26699162, 10515.26699162, 6540.51755369886, 2.14982066452603, 17057.9343659834
10515.26699162, 10515.26699162, 6552.52952349445, 2.1537689118438, 17069.9502840263
10515.26699162, 10515.26699162, 6564.54149329004, 2.15771715916158, 17081.9662020692
10515.26699162, 10515.26699162, 6570.54747818783, 2.15969128282046, 17087.9741610907
10515.26699162, 10515.26699162, 6576.55346308563, 2.16166540647935, 17093.9821201121
10515.26699162, 10515.26699162, 6588.56543288122, 2.16561365379712, 17105.998038155
10515.26699162, 10515.26699162, 6588.56543288122, 2.16561365379712, 17105.998038155
10515.26699162, 10515.26699162, 6594.57141777901, 2.167587777456, 17112.0059971765
10515.26699162, 10515.26699162, 6600.57740267681, 2.16956190111489, 17118.0139561979
