CUMULATIVE LATENT POWER,Power_latent,Power_web_sensible,Power_ink_sensible,Power_total
W,W,W,W,W
SOLVENT 1
0, 0, -300.299244889755, -90.4950731546784, -390.794318044433
70.3794099594212, 70.3794099594212, -64.8646368961869, -19.4162495066542, -13.9014764434199
170.921424187165, 170.921424187165, 135.13466020039, 40.0615724997072, 346.117656887262
311.680244106007, 311.680244106007, 302.101040359093, 88.3425523315226, 702.123836796623
472.547466870398, 472.547466870398, 438.436897539042, 126.191792555712, 1037.17615696515
664.58271404539, 664.58271404539, 548.947019658472, 154.98125725556, 1368.51099095942
879.742624492761, 879.742624492761, 636.63439916628, 175.816282814573, 1692.19330647361
1116.01635792796, 1116.01635792796, 705.102627001144, 189.955641006767, 2011.07462593587
1369.38223378187, 1369.38223378187, 759.1564910813, 199.011578917691, 2327.55030378087
1635.8185714854, 1635.8185714854, 800.597786876086, 203.768957637401, 2640.18531599888
1912.30911061169, 1912.30911061169, 832.4295068344, 205.282031803237, 2950.02064924933
2197.84843101849, 2197.84843101849, 856.45344642558, 204.205702245472, 3258.50757968954
2489.42027227895, 2489.42027227895, 875.071999608745, 201.340871969706, 3565.8331438574
2785.01379410851, 2785.01379410851, 889.486363363453, 197.13059517364, 3871.63075264561
3084.62899650719, 3084.62899650719, 900.297136179484, 191.804575492818, 4176.73070817949
3387.2604593327, 3387.2604593327, 908.705515036398, 185.723427582652, 4481.68940195175
3690.89734230049, 3690.89734230049, 915.312098423972, 179.117598400205, 4785.32703912466
3995.53964541055, 3995.53964541055, 920.717484831988, 172.1457957328, 5088.40292597534
4302.19278880517, 4302.19278880517, 925.522272750224, 164.91937951573, 5392.63444107112
4608.84593219979, 4608.84593219979, 929.72646217868, 157.50685633446, 5696.07925071293
4914.49365545213, 4914.49365545213, 933.330053117357, 149.950906673351, 5997.77461524284
5221.14679884675, 5221.14679884675, 936.333045566255, 142.213707567728, 6299.69355198073
5527.79994224137, 5527.79994224137, 939.936636504932, 134.509733205295, 6602.2463119516
5833.44766549371, 5833.44766549371, 943.540227443609, 126.769647246336, 6903.75754018366
6138.08996860378, 6138.08996860378, 947.143818382286, 118.993760848693, 7204.22754783476
6442.73227171384, 6442.73227171384, 951.948606300522, 111.295456473653, 7505.97633448802
6745.36373453935, 6745.36373453935, 956.753394218758, 103.568421857622, 7805.68555061573
7045.98435708031, 7045.98435708031, 962.759379116553, 95.9331788057649, 8104.67691500263
7345.59955947899, 7345.59955947899, 969.365962504128, 88.2771400379567, 8403.24266202107
7642.19850145083, 7642.19850145083, 977.774341361041, 80.7408278941542, 8700.71367070603
7935.78118299584, 7935.78118299584, 987.383917197513, 73.235977265756, 8996.40107745911
8226.34760411402, 8226.34760411402, 999.996485482883, 65.8534462434022, 9292.19753584031
8510.88150437854, 8510.88150437854, 1015.01144772737, 58.5745999295071, 9584.46755203542
8789.38288378939, 8789.38288378939, 1034.23059940031, 51.4381256160901, 9875.0516088058
9058.83548191975, 9058.83548191975, 1059.45573597105, 44.5204644136552, 10162.8116823045
9316.22303834277, 9316.22303834277, 1091.28745592937, 37.8172255392835, 10445.3277198114
9558.73037666009, 9558.73037666009, 1133.92994870371, 31.4229041730881, 10724.0832295369
9780.62660206072, 9780.62660206072, 1189.18500976343, 25.4001260172707, 10995.2117378414
9975.97973570523, 9975.97973570523, 1261.25682853697, 19.8860978520877, 11257.1226620943
10138.9583407684, 10138.9583407684, 1354.34959445279, 15.0350346913157, 11508.3429699125
10265.1385686242, 10265.1385686242, 1469.66450449046, 11.0065069209687, 11745.8095800356
10354.4198772585, 10354.4198772585, 1606.00036167041, 7.92283241843659, 11968.3430713473
10411.7288253683, 10411.7288253683, 1757.35118109484, 5.786401913159, 12174.8664083763
10445.6215383644, 10445.6215383644, 1915.90918239663, 4.44957619380987, 12365.9802969549
10464.8753340891, 10464.8753340891, 2073.26598671887, 3.67228626557653, 12541.8136070735
10476.1561480854, 10476.1561480854, 2225.21740463308, 3.22282774797256, 12704.5963804665
10483.3951731098, 10483.3951731098, 2368.15984520061, 2.93909604720467, 12854.4941143576
10488.5228158354, 10488.5228158354, 2501.49270993166, 2.73738175124828, 12992.7529075183
10492.4439543903, 10492.4439543903, 2625.21599882623, 2.57809002437067, 13120.2380432409
10495.5708110328, 10495.5708110328, 2739.93031037412, 2.44548665156031, 13237.9466080585
10498.1245781942, 10498.1245781942, 2845.63564457531, 2.33179718120296, 13346.0920199507
10500.235960493, 10500.235960493, 2943.53319840938, 2.2341024341193, 13446.0032613364
10502.0155541448, 10502.0155541448, 3034.22357036608, 2.14835822265614, 13538.3874827335
10503.5136301568, 10503.5136301568, 3117.70676044543, 2.07376348822895, 13623.2941540904
