 VAPOR RESISTANCE DRYING MODEL

 Generic Dryer for Python Class.                                                 

 SOLVENT  1 IS Water                    

 THE WSPEED IS  0.6096E+002 meters/min
 THE CWIDTH IS  0.4064E+002 cm
 THE WTOT   IS  0.1330E+002 gm/sqm

 DRYING SECTION   1

        TU =  0.2389E+002 deg C       HU  =  0.1611E+003 Cal/sqm/sec/deg C
        TL =  0.9333E+002 deg C       HL  =  0.5845E+002 Cal/sqm/sec/deg C

     TWALL =  0.1950E+003 deg C      VIEW =  0.0000E+000

 OVEN PARTIAL PRESSURE OF SOLVENT  1 IS  0.1202E-001 atm


 DISTANCE     TIME         TEMP         PERCENT      RATE         SOLVENT REMAINING
 cm           sec          deg C        REMAINING    gm/sqm/min   gm/sqm
                                                                  SOLVENT 1
 0.0000E+000    0.0000E+000    0.2000E+002    0.7870E+002    0.0000E+000    0.1047E+002
 0.2286E+001    0.2250E-001    0.2092E+002    0.7853E+002    0.2789E+003    0.1036E+002
 0.4572E+001    0.4500E-001    0.2163E+002    0.7834E+002    0.3084E+003    0.1025E+002
 0.6858E+001    0.6750E-001    0.2219E+002    0.7813E+002    0.3323E+003    0.1012E+002
 0.9144E+001    0.9000E-001    0.2262E+002    0.7791E+002    0.3513E+003    0.9991E+001
 0.1143E+002    0.1125E+000    0.2295E+002    0.7767E+002    0.3662E+003    0.9853E+001
 0.1372E+002    0.1350E+000    0.2321E+002    0.7742E+002    0.3779E+003    0.9711E+001
 0.1600E+002    0.1575E+000    0.2340E+002    0.7715E+002    0.3868E+003    0.9566E+001
 0.1829E+002    0.1800E+000    0.2355E+002    0.7688E+002    0.3937E+003    0.9419E+001
 0.2057E+002    0.2025E+000    0.2366E+002    0.7659E+002    0.3989E+003    0.9269E+001
 0.2286E+002    0.2250E+000    0.2375E+002    0.7630E+002    0.4029E+003    0.9118E+001
 0.2514E+002    0.2475E+000    0.2382E+002    0.7599E+002    0.4058E+003    0.8966E+001
 0.2743E+002    0.2700E+000    0.2387E+002    0.7567E+002    0.4080E+003    0.8813E+001
 0.2972E+002    0.2925E+000    0.2391E+002    0.7535E+002    0.4097E+003    0.8659E+001
 0.3200E+002    0.3150E+000    0.2394E+002    0.7501E+002    0.4108E+003    0.8505E+001
 0.3429E+002    0.3375E+000    0.2397E+002    0.7467E+002    0.4117E+003    0.8351E+001
 0.3657E+002    0.3600E+000    0.2399E+002    0.7431E+002    0.4123E+003    0.8196E+001
 0.3886E+002    0.3825E+000    0.2401E+002    0.7395E+002    0.4127E+003    0.8042E+001
 0.4115E+002    0.4050E+000    0.2402E+002    0.7357E+002    0.4129E+003    0.7887E+001
 0.4343E+002    0.4275E+000    0.2404E+002    0.7319E+002    0.4130E+003    0.7732E+001
 0.4572E+002    0.4500E+000    0.2405E+002    0.7279E+002    0.4130E+003    0.7577E+001
 0.4800E+002    0.4725E+000    0.2406E+002    0.7238E+002    0.4130E+003    0.7422E+001
 0.5029E+002    0.4950E+000    0.2407E+002    0.7195E+002    0.4129E+003    0.7267E+001
 0.5258E+002    0.5175E+000    0.2408E+002    0.7152E+002    0.4127E+003    0.7113E+001
 0.5486E+002    0.5400E+000    0.2409E+002    0.7107E+002    0.4125E+003    0.6958E+001
 0.5715E+002    0.5625E+000    0.2410E+002    0.7060E+002    0.4123E+003    0.6803E+001
 0.5943E+002    0.5850E+000    0.2411E+002    0.7012E+002    0.4120E+003    0.6649E+001
 0.6172E+002    0.6075E+000    0.2412E+002    0.6963E+002    0.4117E+003    0.6494E+001
 0.6400E+002    0.6300E+000    0.2413E+002    0.6912E+002    0.4113E+003    0.6340E+001
 0.6629E+002    0.6525E+000    0.2414E+002    0.6859E+002    0.4110E+003    0.6186E+001
 0.6858E+002    0.6750E+000    0.2416E+002    0.6804E+002    0.4106E+003    0.6032E+001
 0.7086E+002    0.6975E+000    0.2417E+002    0.6748E+002    0.4101E+003    0.5878E+001
 0.7315E+002    0.7200E+000    0.2418E+002    0.6690E+002    0.4096E+003    0.5725E+001
 0.7543E+002    0.7425E+000    0.2420E+002    0.6629E+002    0.4091E+003    0.5571E+001
 0.7772E+002    0.7650E+000    0.2421E+002    0.6567E+002    0.4086E+003    0.5418E+001
 0.8001E+002    0.7875E+000    0.2423E+002    0.6502E+002    0.4080E+003    0.5265E+001
 0.8229E+002    0.8100E+000    0.2425E+002    0.6435E+002    0.4074E+003    0.5112E+001
 0.8458E+002    0.8325E+000    0.2427E+002    0.6365E+002    0.4067E+003    0.4960E+001
 0.8686E+002    0.8550E+000    0.2429E+002    0.6292E+002    0.4059E+003    0.4808E+001
 0.8915E+002    0.8775E+000    0.2431E+002    0.6217E+002    0.4051E+003    0.4656E+001
 0.9144E+002    0.9000E+000    0.2433E+002    0.6139E+002    0.4042E+003    0.4504E+001
 0.9372E+002    0.9225E+000    0.2436E+002    0.6058E+002    0.4033E+003    0.4353E+001
 0.9601E+002    0.9450E+000    0.2439E+002    0.5973E+002    0.4022E+003    0.4202E+001
 0.9829E+002    0.9675E+000    0.2442E+002    0.5885E+002    0.4011E+003    0.4052E+001
 0.1006E+003    0.9900E+000    0.2445E+002    0.5794E+002    0.3998E+003    0.3902E+001
 0.1029E+003    0.1012E+001    0.2449E+002    0.5698E+002    0.3984E+003    0.3752E+001
 0.1052E+003    0.1035E+001    0.2453E+002    0.5599E+002    0.3969E+003    0.3604E+001
 0.1074E+003    0.1057E+001    0.2457E+002    0.5495E+002    0.3952E+003    0.3455E+001
 0.1097E+003    0.1080E+001    0.2462E+002    0.5387E+002    0.3934E+003    0.3308E+001
 0.1120E+003    0.1102E+001    0.2467E+002    0.5274E+002    0.3913E+003    0.3161E+001
 0.1143E+003    0.1125E+001    0.2473E+002    0.5156E+002    0.3891E+003    0.3015E+001
 0.1166E+003    0.1147E+001    0.2479E+002    0.5033E+002    0.3865E+003    0.2870E+001
 0.1189E+003    0.1170E+001    0.2486E+002    0.4904E+002    0.3837E+003    0.2726E+001
 0.1212E+003    0.1192E+001    0.2494E+002    0.4770E+002    0.3806E+003    0.2584E+001
 0.1234E+003    0.1215E+001    0.2503E+002    0.4630E+002    0.3770E+003    0.2442E+001
 0.1257E+003    0.1237E+001    0.2512E+002    0.4484E+002    0.3731E+003    0.2303E+001
 0.1280E+003    0.1260E+001    0.2523E+002    0.4331E+002    0.3686E+003    0.2164E+001
 0.1303E+003    0.1282E+001    0.2535E+002    0.4172E+002    0.3636E+003    0.2028E+001
 0.1326E+003    0.1305E+001    0.2548E+002    0.4007E+002    0.3579E+003    0.1894E+001
 0.1349E+003    0.1327E+001    0.2563E+002    0.3835E+002    0.3514E+003    0.1762E+001
 0.1372E+003    0.1350E+001    0.2580E+002    0.3657E+002    0.3442E+003    0.1633E+001
 0.1394E+003    0.1372E+001    0.2600E+002    0.3472E+002    0.3359E+003    0.1507E+001
 0.1417E+003    0.1395E+001    0.2621E+002    0.3283E+002    0.3266E+003    0.1385E+001
 0.1440E+003    0.1417E+001    0.2646E+002    0.3089E+002    0.3161E+003    0.1266E+001
 0.1463E+003    0.1440E+001    0.2673E+002    0.2891E+002    0.3043E+003    0.1152E+001
 0.1486E+003    0.1462E+001    0.2704E+002    0.2691E+002    0.2910E+003    0.1043E+001
 0.1509E+003    0.1485E+001    0.2739E+002    0.2490E+002    0.2763E+003    0.9391E+000
 0.1532E+003    0.1507E+001    0.2778E+002    0.2290E+002    0.2600E+003    0.8416E+000
 0.1554E+003    0.1530E+001    0.2821E+002    0.2095E+002    0.2423E+003    0.7508E+000
 0.1577E+003    0.1552E+001    0.2869E+002    0.1906E+002    0.2232E+003    0.6671E+000
 0.1600E+003    0.1575E+001    0.2922E+002    0.1726E+002    0.2031E+003    0.5910E+000
 0.1623E+003    0.1597E+001    0.2979E+002    0.1558E+002    0.1822E+003    0.5226E+000
 0.1646E+003    0.1620E+001    0.3040E+002    0.1403E+002    0.1612E+003    0.4622E+000
 0.1669E+003    0.1642E+001    0.3105E+002    0.1263E+002    0.1405E+003    0.4095E+000
 0.1692E+003    0.1665E+001    0.3172E+002    0.1139E+002    0.1207E+003    0.3642E+000
 0.1714E+003    0.1687E+001    0.3241E+002    0.1032E+002    0.1024E+003    0.3259E+000
 0.1737E+003    0.1710E+001    0.3310E+002    0.9393E+001    0.8581E+002    0.2937E+000
 0.1760E+003    0.1732E+001    0.3379E+002    0.8612E+001    0.7132E+002    0.2669E+000
 0.1783E+003    0.1755E+001    0.3446E+002    0.7955E+001    0.5893E+002    0.2448E+000
 0.1806E+003    0.1777E+001    0.3511E+002    0.7407E+001    0.4858E+002    0.2266E+000
 0.1829E+003    0.1800E+001    0.3573E+002    0.6950E+001    0.4007E+002    0.2116E+000
 0.1852E+003    0.1822E+001    0.3631E+002    0.6569E+001    0.3317E+002    0.1992E+000
 0.1874E+003    0.1845E+001    0.3686E+002    0.6249E+001    0.2760E+002    0.1888E+000
 0.1897E+003    0.1867E+001    0.3736E+002    0.5979E+001    0.2312E+002    0.1801E+000
 0.1920E+003    0.1890E+001    0.3783E+002    0.5750E+001    0.1951E+002    0.1728E+000
 0.1943E+003    0.1912E+001    0.3826E+002    0.5555E+001    0.1658E+002    0.1666E+000
 0.1966E+003    0.1935E+001    0.3865E+002    0.5387E+001    0.1419E+002    0.1613E+000
 0.1989E+003    0.1957E+001    0.3901E+002    0.5242E+001    0.1221E+002    0.1567E+000
 0.2012E+003    0.1980E+001    0.3934E+002    0.5116E+001    0.1056E+002    0.1528E+000
 0.2034E+003    0.2002E+001    0.3963E+002    0.5007E+001    0.9184E+001    0.1493E+000
 0.2057E+003    0.2025E+001    0.3990E+002    0.4911E+001    0.8017E+001    0.1463E+000
 0.2080E+003    0.2047E+001    0.4014E+002    0.4827E+001    0.7022E+001    0.1437E+000
 0.2103E+003    0.2070E+001    0.4037E+002    0.4753E+001    0.6168E+001    0.1414E+000
 0.2126E+003    0.2092E+001    0.4056E+002    0.4687E+001    0.5433E+001    0.1393E+000
 0.2149E+003    0.2115E+001    0.4074E+002    0.4630E+001    0.4796E+001    0.1375E+000
 0.2172E+003    0.2137E+001    0.4091E+002    0.4579E+001    0.4242E+001    0.1359E+000
 0.2194E+003    0.2160E+001    0.4105E+002    0.4533E+001    0.3759E+001    0.1345E+000
 0.2217E+003    0.2182E+001    0.4119E+002    0.4493E+001    0.3335E+001    0.1333E+000
 0.2240E+003    0.2205E+001    0.4131E+002    0.4457E+001    0.2964E+001    0.1322E+000
 0.2263E+003    0.2227E+001    0.4141E+002    0.4425E+001    0.2637E+001    0.1312E+000
 0.2286E+003    0.2250E+001    0.4151E+002    0.4397E+001    0.2348E+001    0.1303E+000

 THE OVERALL DRYING RATE IN DRYING SECTION  2 IS  0.2561E+003 gm/min

