 VAPOR RESISTANCE DRYING MODEL

 Generic Dryer for Python Class.                                                 

 SOLVENT  1 IS Water                    

 THE WSPEED IS  0.6096E+002 meters/min
 THE CWIDTH IS  0.4064E+002 cm
 THE WTOT   IS  0.1330E+002 gm/sqm

 DRYING SECTION   1

        TU =  0.3778E+002 deg C       HU  =  0.9948E+002 Cal/sqm/sec/deg C
        TL =  0.9333E+002 deg C       HL  =  0.5845E+002 Cal/sqm/sec/deg C

     TWALL =  0.1950E+003 deg C      VIEW =  0.0000E+000

 OVEN PARTIAL PRESSURE OF SOLVENT  1 IS  0.1202E-001 atm


 DISTANCE     TIME         TEMP         PERCENT      RATE         SOLVENT REMAINING
 cm           sec          deg C        REMAINING    gm/sqm/min   gm/sqm
                                                                  SOLVENT 1
 0.0000E+000    0.0000E+000    0.2000E+002    0.7870E+002    0.0000E+000    0.1047E+002
 0.2286E+001    0.2250E-001    0.2181E+002    0.7859E+002    0.1804E+003    0.1040E+002
 0.4572E+001    0.4500E-001    0.2335E+002    0.7846E+002    0.2194E+003    0.1032E+002
 0.6858E+001    0.6750E-001    0.2464E+002    0.7830E+002    0.2550E+003    0.1022E+002
 0.9144E+001    0.9000E-001    0.2571E+002    0.7812E+002    0.2868E+003    0.1011E+002
 0.1143E+002    0.1125E+000    0.2660E+002    0.7792E+002    0.3148E+003    0.9996E+001
 0.1372E+002    0.1350E+000    0.2734E+002    0.7770E+002    0.3390E+003    0.9869E+001
 0.1600E+002    0.1575E+000    0.2794E+002    0.7746E+002    0.3595E+003    0.9734E+001
 0.1829E+002    0.1800E+000    0.2843E+002    0.7720E+002    0.3768E+003    0.9593E+001
 0.2057E+002    0.2025E+000    0.2883E+002    0.7693E+002    0.3912E+003    0.9446E+001
 0.2286E+002    0.2250E+000    0.2915E+002    0.7664E+002    0.4031E+003    0.9295E+001
 0.2514E+002    0.2475E+000    0.2942E+002    0.7634E+002    0.4128E+003    0.9140E+001
 0.2743E+002    0.2700E+000    0.2963E+002    0.7602E+002    0.4207E+003    0.8982E+001
 0.2972E+002    0.2925E+000    0.2980E+002    0.7569E+002    0.4271E+003    0.8822E+001
 0.3200E+002    0.3150E+000    0.2994E+002    0.7535E+002    0.4323E+003    0.8660E+001
 0.3429E+002    0.3375E+000    0.3005E+002    0.7500E+002    0.4364E+003    0.8496E+001
 0.3657E+002    0.3600E+000    0.3014E+002    0.7463E+002    0.4396E+003    0.8332E+001
 0.3886E+002    0.3825E+000    0.3022E+002    0.7424E+002    0.4422E+003    0.8166E+001
 0.4115E+002    0.4050E+000    0.3028E+002    0.7385E+002    0.4442E+003    0.7999E+001
 0.4343E+002    0.4275E+000    0.3033E+002    0.7344E+002    0.4458E+003    0.7832E+001
 0.4572E+002    0.4500E+000    0.3037E+002    0.7301E+002    0.4470E+003    0.7664E+001
 0.4800E+002    0.4725E+000    0.3041E+002    0.7257E+002    0.4479E+003    0.7497E+001
 0.5029E+002    0.4950E+000    0.3044E+002    0.7212E+002    0.4485E+003    0.7328E+001
 0.5258E+002    0.5175E+000    0.3046E+002    0.7165E+002    0.4490E+003    0.7160E+001
 0.5486E+002    0.5400E+000    0.3049E+002    0.7116E+002    0.4492E+003    0.6992E+001
 0.5715E+002    0.5625E+000    0.3051E+002    0.7066E+002    0.4494E+003    0.6823E+001
 0.5943E+002    0.5850E+000    0.3053E+002    0.7014E+002    0.4494E+003    0.6654E+001
 0.6172E+002    0.6075E+000    0.3055E+002    0.6960E+002    0.4494E+003    0.6486E+001
 0.6400E+002    0.6300E+000    0.3056E+002    0.6904E+002    0.4493E+003    0.6318E+001
 0.6629E+002    0.6525E+000    0.3058E+002    0.6846E+002    0.4490E+003    0.6149E+001
 0.6858E+002    0.6750E+000    0.3060E+002    0.6786E+002    0.4488E+003    0.5981E+001
 0.7086E+002    0.6975E+000    0.3062E+002    0.6723E+002    0.4484E+003    0.5813E+001
 0.7315E+002    0.7200E+000    0.3063E+002    0.6658E+002    0.4480E+003    0.5645E+001
 0.7543E+002    0.7425E+000    0.3065E+002    0.6591E+002    0.4476E+003    0.5477E+001
 0.7772E+002    0.7650E+000    0.3067E+002    0.6521E+002    0.4471E+003    0.5309E+001
 0.8001E+002    0.7875E+000    0.3069E+002    0.6448E+002    0.4465E+003    0.5142E+001
 0.8229E+002    0.8100E+000    0.3072E+002    0.6372E+002    0.4458E+003    0.4975E+001
 0.8458E+002    0.8325E+000    0.3074E+002    0.6292E+002    0.4451E+003    0.4808E+001
 0.8686E+002    0.8550E+000    0.3077E+002    0.6210E+002    0.4444E+003    0.4641E+001
 0.8915E+002    0.8775E+000    0.3080E+002    0.6123E+002    0.4435E+003    0.4475E+001
 0.9144E+002    0.9000E+000    0.3083E+002    0.6033E+002    0.4425E+003    0.4309E+001
 0.9372E+002    0.9225E+000    0.3086E+002    0.5939E+002    0.4415E+003    0.4143E+001
 0.9601E+002    0.9450E+000    0.3090E+002    0.5841E+002    0.4403E+003    0.3978E+001
 0.9829E+002    0.9675E+000    0.3094E+002    0.5738E+002    0.4390E+003    0.3814E+001
 0.1006E+003    0.9900E+000    0.3098E+002    0.5630E+002    0.4375E+003    0.3650E+001
 0.1029E+003    0.1012E+001    0.3103E+002    0.5517E+002    0.4359E+003    0.3486E+001
 0.1052E+003    0.1035E+001    0.3108E+002    0.5398E+002    0.4341E+003    0.3323E+001
 0.1074E+003    0.1057E+001    0.3114E+002    0.5274E+002    0.4321E+003    0.3161E+001
 0.1097E+003    0.1080E+001    0.3120E+002    0.5143E+002    0.4298E+003    0.3000E+001
 0.1120E+003    0.1102E+001    0.3128E+002    0.5006E+002    0.4272E+003    0.2840E+001
 0.1143E+003    0.1125E+001    0.3136E+002    0.4862E+002    0.4243E+003    0.2681E+001
 0.1166E+003    0.1147E+001    0.3145E+002    0.4711E+002    0.4210E+003    0.2523E+001
 0.1189E+003    0.1170E+001    0.3155E+002    0.4552E+002    0.4172E+003    0.2367E+001
 0.1212E+003    0.1192E+001    0.3167E+002    0.4384E+002    0.4129E+003    0.2212E+001
 0.1234E+003    0.1215E+001    0.3180E+002    0.4209E+002    0.4079E+003    0.2059E+001
 0.1257E+003    0.1237E+001    0.3195E+002    0.4024E+002    0.4022E+003    0.1908E+001
 0.1280E+003    0.1260E+001    0.3211E+002    0.3831E+002    0.3956E+003    0.1760E+001
 0.1303E+003    0.1282E+001    0.3231E+002    0.3630E+002    0.3881E+003    0.1614E+001
 0.1326E+003    0.1305E+001    0.3253E+002    0.3419E+002    0.3793E+003    0.1472E+001
 0.1349E+003    0.1327E+001    0.3278E+002    0.3200E+002    0.3691E+003    0.1333E+001
 0.1372E+003    0.1350E+001    0.3308E+002    0.2975E+002    0.3573E+003    0.1199E+001
 0.1394E+003    0.1372E+001    0.3341E+002    0.2743E+002    0.3437E+003    0.1071E+001
 0.1417E+003    0.1395E+001    0.3380E+002    0.2506E+002    0.3280E+003    0.9476E+000
 0.1440E+003    0.1417E+001    0.3425E+002    0.2269E+002    0.3101E+003    0.8313E+000
 0.1463E+003    0.1440E+001    0.3476E+002    0.2032E+002    0.2899E+003    0.7226E+000
 0.1486E+003    0.1462E+001    0.3535E+002    0.1801E+002    0.2673E+003    0.6223E+000
 0.1509E+003    0.1485E+001    0.3601E+002    0.1579E+002    0.2426E+003    0.5314E+000
 0.1532E+003    0.1507E+001    0.3675E+002    0.1372E+002    0.2161E+003    0.4503E+000
 0.1554E+003    0.1530E+001    0.3757E+002    0.1182E+002    0.1887E+003    0.3796E+000
 0.1577E+003    0.1552E+001    0.3846E+002    0.1013E+002    0.1611E+003    0.3192E+000
 0.1600E+003    0.1575E+001    0.3942E+002    0.8666E+001    0.1344E+003    0.2688E+000
 0.1623E+003    0.1597E+001    0.4042E+002    0.7439E+001    0.1097E+003    0.2277E+000
 0.1646E+003    0.1620E+001    0.4145E+002    0.6433E+001    0.8775E+002    0.1948E+000
 0.1669E+003    0.1642E+001    0.4249E+002    0.5625E+001    0.6911E+002    0.1688E+000
 0.1692E+003    0.1665E+001    0.4352E+002    0.4985E+001    0.5390E+002    0.1486E+000
 0.1714E+003    0.1687E+001    0.4453E+002    0.4481E+001    0.4191E+002    0.1329E+000
 0.1737E+003    0.1710E+001    0.4550E+002    0.4084E+001    0.3273E+002    0.1206E+000
 0.1760E+003    0.1732E+001    0.4643E+002    0.3769E+001    0.2583E+002    0.1109E+000
 0.1783E+003    0.1755E+001    0.4730E+002    0.3514E+001    0.2070E+002    0.1032E+000
 0.1806E+003    0.1777E+001    0.4813E+002    0.3306E+001    0.1688E+002    0.9686E-001
 0.1829E+003    0.1800E+001    0.4890E+002    0.3133E+001    0.1400E+002    0.9161E-001
 0.1852E+003    0.1822E+001    0.4961E+002    0.2986E+001    0.1179E+002    0.8719E-001
 0.1874E+003    0.1845E+001    0.5028E+002    0.2860E+001    0.1006E+002    0.8342E-001
 0.1897E+003    0.1867E+001    0.5090E+002    0.2752E+001    0.8683E+001    0.8016E-001
 0.1920E+003    0.1890E+001    0.5148E+002    0.2657E+001    0.7557E+001    0.7733E-001
 0.1943E+003    0.1912E+001    0.5201E+002    0.2574E+001    0.6624E+001    0.7484E-001
 0.1966E+003    0.1935E+001    0.5250E+002    0.2500E+001    0.5838E+001    0.7265E-001
 0.1989E+003    0.1957E+001    0.5296E+002    0.2435E+001    0.5170E+001    0.7071E-001
 0.2012E+003    0.1980E+001    0.5338E+002    0.2377E+001    0.4597E+001    0.6899E-001
 0.2034E+003    0.2002E+001    0.5376E+002    0.2326E+001    0.4101E+001    0.6745E-001
 0.2057E+003    0.2025E+001    0.5412E+002    0.2279E+001    0.3670E+001    0.6608E-001
 0.2080E+003    0.2047E+001    0.5445E+002    0.2238E+001    0.3292E+001    0.6484E-001
 0.2103E+003    0.2070E+001    0.5476E+002    0.2200E+001    0.2960E+001    0.6373E-001
 0.2126E+003    0.2092E+001    0.5504E+002    0.2166E+001    0.2668E+001    0.6273E-001
 0.2149E+003    0.2115E+001    0.5530E+002    0.2136E+001    0.2408E+001    0.6183E-001
 0.2172E+003    0.2137E+001    0.5554E+002    0.2108E+001    0.2178E+001    0.6101E-001
 0.2194E+003    0.2160E+001    0.5576E+002    0.2083E+001    0.1973E+001    0.6027E-001
 0.2217E+003    0.2182E+001    0.5596E+002    0.2061E+001    0.1789E+001    0.5960E-001
 0.2240E+003    0.2205E+001    0.5615E+002    0.2040E+001    0.1625E+001    0.5899E-001
 0.2263E+003    0.2227E+001    0.5632E+002    0.2021E+001    0.1477E+001    0.5844E-001
 0.2286E+003    0.2250E+001    0.5648E+002    0.2004E+001    0.1344E+001    0.5793E-001

 THE OVERALL DRYING RATE IN DRYING SECTION  2 IS  0.2579E+003 gm/min

