 VAPOR RESISTANCE DRYING MODEL

 Generic Dryer for Python Class.                                                 

 SOLVENT  1 IS Water                    

 THE WSPEED IS  0.6096E+002 meters/min
 THE CWIDTH IS  0.4064E+002 cm
 THE WTOT   IS  0.1330E+002 gm/sqm

 DRYING SECTION   1

        TU =  0.1489E+003 deg C       HU  =  0.5501E+002 Cal/sqm/sec/deg C
        TL =  0.9333E+002 deg C       HL  =  0.5845E+002 Cal/sqm/sec/deg C

     TWALL =  0.1950E+003 deg C      VIEW =  0.0000E+000

 OVEN PARTIAL PRESSURE OF SOLVENT  1 IS  0.1202E-001 atm


 DISTANCE     TIME         TEMP         PERCENT      RATE         SOLVENT REMAINING
 cm           sec          deg C        REMAINING    gm/sqm/min   gm/sqm
                                                                  SOLVENT 1
 0.0000E+000    0.0000E+000    0.2000E+002    0.7870E+002    0.0000E+000    0.1047E+002
 0.2286E+001    0.2250E-001    0.2438E+002    0.7863E+002    0.1094E+003    0.1043E+002
 0.4572E+001    0.4500E-001    0.2832E+002    0.7853E+002    0.1669E+003    0.1036E+002
 0.6858E+001    0.6750E-001    0.3181E+002    0.7839E+002    0.2297E+003    0.1028E+002
 0.9144E+001    0.9000E-001    0.3487E+002    0.7821E+002    0.2955E+003    0.1017E+002
 0.1143E+002    0.1125E+000    0.3751E+002    0.7798E+002    0.3617E+003    0.1003E+002
 0.1372E+002    0.1350E+000    0.3977E+002    0.7770E+002    0.4261E+003    0.9871E+001
 0.1600E+002    0.1575E+000    0.4167E+002    0.7738E+002    0.4866E+003    0.9689E+001
 0.1829E+002    0.1800E+000    0.4325E+002    0.7700E+002    0.5418E+003    0.9486E+001
 0.2057E+002    0.2025E+000    0.4456E+002    0.7658E+002    0.5908E+003    0.9264E+001
 0.2286E+002    0.2250E+000    0.4563E+002    0.7611E+002    0.6334E+003    0.9026E+001
 0.2514E+002    0.2475E+000    0.4649E+002    0.7560E+002    0.6696E+003    0.8775E+001
 0.2743E+002    0.2700E+000    0.4719E+002    0.7503E+002    0.6998E+003    0.8513E+001
 0.2972E+002    0.2925E+000    0.4776E+002    0.7442E+002    0.7246E+003    0.8241E+001
 0.3200E+002    0.3150E+000    0.4821E+002    0.7376E+002    0.7448E+003    0.7962E+001
 0.3429E+002    0.3375E+000    0.4857E+002    0.7304E+002    0.7609E+003    0.7677E+001
 0.3657E+002    0.3600E+000    0.4886E+002    0.7228E+002    0.7737E+003    0.7387E+001
 0.3886E+002    0.3825E+000    0.4909E+002    0.7146E+002    0.7836E+003    0.7093E+001
 0.4115E+002    0.4050E+000    0.4928E+002    0.7058E+002    0.7913E+003    0.6796E+001
 0.4343E+002    0.4275E+000    0.4943E+002    0.6964E+002    0.7971E+003    0.6497E+001
 0.4572E+002    0.4500E+000    0.4956E+002    0.6863E+002    0.8014E+003    0.6197E+001
 0.4800E+002    0.4725E+000    0.4967E+002    0.6754E+002    0.8043E+003    0.5895E+001
 0.5029E+002    0.4950E+000    0.4976E+002    0.6638E+002    0.8063E+003    0.5593E+001
 0.5258E+002    0.5175E+000    0.4985E+002    0.6512E+002    0.8073E+003    0.5290E+001
 0.5486E+002    0.5400E+000    0.4993E+002    0.6377E+002    0.8076E+003    0.4987E+001
 0.5715E+002    0.5625E+000    0.5000E+002    0.6232E+002    0.8071E+003    0.4684E+001
 0.5943E+002    0.5850E+000    0.5008E+002    0.6074E+002    0.8059E+003    0.4382E+001
 0.6172E+002    0.6075E+000    0.5017E+002    0.5902E+002    0.8041E+003    0.4081E+001
 0.6400E+002    0.6300E+000    0.5026E+002    0.5716E+002    0.8015E+003    0.3780E+001
 0.6629E+002    0.6525E+000    0.5037E+002    0.5513E+002    0.7980E+003    0.3481E+001
 0.6858E+002    0.6750E+000    0.5049E+002    0.5291E+002    0.7934E+003    0.3183E+001
 0.7086E+002    0.6975E+000    0.5063E+002    0.5048E+002    0.7876E+003    0.2888E+001
 0.7315E+002    0.7200E+000    0.5080E+002    0.4781E+002    0.7801E+003    0.2596E+001
 0.7543E+002    0.7425E+000    0.5101E+002    0.4488E+002    0.7705E+003    0.2307E+001
 0.7772E+002    0.7650E+000    0.5128E+002    0.4165E+002    0.7580E+003    0.2022E+001
 0.8001E+002    0.7875E+000    0.5160E+002    0.3811E+002    0.7415E+003    0.1744E+001
 0.8229E+002    0.8100E+000    0.5202E+002    0.3423E+002    0.7197E+003    0.1475E+001
 0.8458E+002    0.8325E+000    0.5257E+002    0.3002E+002    0.6906E+003    0.1216E+001
 0.8686E+002    0.8550E+000    0.5327E+002    0.2553E+002    0.6516E+003    0.9712E+000
 0.8915E+002    0.8775E+000    0.5421E+002    0.2085E+002    0.5997E+003    0.7463E+000
 0.9144E+002    0.9000E+000    0.5543E+002    0.1618E+002    0.5319E+003    0.5469E+000
 0.9372E+002    0.9225E+000    0.5701E+002    0.1180E+002    0.4475E+003    0.3791E+000
 0.9601E+002    0.9450E+000    0.5901E+002    0.8047E+001    0.3498E+003    0.2479E+000
 0.9829E+002    0.9675E+000    0.6140E+002    0.5172E+001    0.2490E+003    0.1545E+000
 0.1006E+003    0.9900E+000    0.6411E+002    0.3238E+001    0.1593E+003    0.9481E-001
 0.1029E+003    0.1012E+001    0.6701E+002    0.2088E+001    0.9171E+002    0.6042E-001
 0.1052E+003    0.1035E+001    0.6995E+002    0.1463E+001    0.4896E+002    0.4206E-001
 0.1074E+003    0.1057E+001    0.7283E+002    0.1130E+001    0.2585E+002    0.3237E-001
 0.1097E+003    0.1080E+001    0.7560E+002    0.9385E+000    0.1475E+002    0.2684E-001
 0.1120E+003    0.1102E+001    0.7823E+002    0.8132E+000    0.9634E+001    0.2322E-001
 0.1143E+003    0.1125E+001    0.8072E+002    0.7208E+000    0.7088E+001    0.2057E-001
 0.1166E+003    0.1147E+001    0.8306E+002    0.6477E+000    0.5594E+001    0.1847E-001
 0.1189E+003    0.1170E+001    0.8527E+002    0.5880E+000    0.4570E+001    0.1676E-001
 0.1212E+003    0.1192E+001    0.8735E+002    0.5382E+000    0.3804E+001    0.1533E-001
 0.1234E+003    0.1215E+001    0.8931E+002    0.4962E+000    0.3208E+001    0.1413E-001
 0.1257E+003    0.1237E+001    0.9115E+002    0.4604E+000    0.2732E+001    0.1310E-001
 0.1280E+003    0.1260E+001    0.9288E+002    0.4296E+000    0.2347E+001    0.1222E-001
 0.1303E+003    0.1282E+001    0.9452E+002    0.4029E+000    0.2031E+001    0.1146E-001
 0.1326E+003    0.1305E+001    0.9605E+002    0.3797E+000    0.1769E+001    0.1080E-001
 0.1349E+003    0.1327E+001    0.9750E+002    0.3593E+000    0.1550E+001    0.1022E-001
 0.1372E+003    0.1350E+001    0.9886E+002    0.3414E+000    0.1365E+001    0.9704E-002
 0.1394E+003    0.1372E+001    0.1001E+003    0.3255E+000    0.1209E+001    0.9250E-002
 0.1417E+003    0.1395E+001    0.1013E+003    0.3113E+000    0.1074E+001    0.8848E-002
 0.1440E+003    0.1417E+001    0.1025E+003    0.2987E+000    0.9587E+000    0.8488E-002
 0.1463E+003    0.1440E+001    0.1035E+003    0.2874E+000    0.8588E+000    0.8166E-002
 0.1486E+003    0.1462E+001    0.1045E+003    0.2773E+000    0.7718E+000    0.7877E-002
 0.1509E+003    0.1485E+001    0.1055E+003    0.2681E+000    0.6957E+000    0.7616E-002
 0.1532E+003    0.1507E+001    0.1064E+003    0.2598E+000    0.6289E+000    0.7380E-002
 0.1554E+003    0.1530E+001    0.1072E+003    0.2523E+000    0.5701E+000    0.7166E-002
 0.1577E+003    0.1552E+001    0.1080E+003    0.2455E+000    0.5179E+000    0.6972E-002
 0.1600E+003    0.1575E+001    0.1087E+003    0.2393E+000    0.4717E+000    0.6795E-002
 0.1623E+003    0.1597E+001    0.1094E+003    0.2336E+000    0.4304E+000    0.6634E-002
 0.1646E+003    0.1620E+001    0.1100E+003    0.2284E+000    0.3935E+000    0.6486E-002
 0.1669E+003    0.1642E+001    0.1107E+003    0.2237E+000    0.3604E+000    0.6351E-002
 0.1692E+003    0.1665E+001    0.1112E+003    0.2193E+000    0.3307E+000    0.6227E-002
 0.1714E+003    0.1687E+001    0.1118E+003    0.2153E+000    0.3039E+000    0.6113E-002
 0.1737E+003    0.1710E+001    0.1123E+003    0.2116E+000    0.2796E+000    0.6008E-002
 0.1760E+003    0.1732E+001    0.1128E+003    0.2082E+000    0.2577E+000    0.5911E-002
 0.1783E+003    0.1755E+001    0.1132E+003    0.2051E+000    0.2378E+000    0.5822E-002
 0.1806E+003    0.1777E+001    0.1136E+003    0.2022E+000    0.2196E+000    0.5740E-002
 0.1829E+003    0.1800E+001    0.1140E+003    0.1995E+000    0.2031E+000    0.5664E-002
 0.1852E+003    0.1822E+001    0.1144E+003    0.1971E+000    0.1880E+000    0.5593E-002
 0.1874E+003    0.1845E+001    0.1148E+003    0.1948E+000    0.1742E+000    0.5528E-002
 0.1897E+003    0.1867E+001    0.1151E+003    0.1926E+000    0.1616E+000    0.5467E-002
 0.1920E+003    0.1890E+001    0.1154E+003    0.1906E+000    0.1500E+000    0.5411E-002
 0.1943E+003    0.1912E+001    0.1157E+003    0.1888E+000    0.1393E+000    0.5359E-002
 0.1966E+003    0.1935E+001    0.1160E+003    0.1871E+000    0.1295E+000    0.5310E-002
 0.1989E+003    0.1957E+001    0.1162E+003    0.1855E+000    0.1205E+000    0.5265E-002
 0.2012E+003    0.1980E+001    0.1165E+003    0.1840E+000    0.1122E+000    0.5223E-002
 0.2034E+003    0.2002E+001    0.1167E+003    0.1827E+000    0.1045E+000    0.5184E-002
 0.2057E+003    0.2025E+001    0.1169E+003    0.1814E+000    0.9737E-001    0.5147E-002
 0.2080E+003    0.2047E+001    0.1171E+003    0.1802E+000    0.9080E-001    0.5113E-002
 0.2103E+003    0.2070E+001    0.1173E+003    0.1791E+000    0.8471E-001    0.5082E-002
 0.2126E+003    0.2092E+001    0.1175E+003    0.1780E+000    0.7907E-001    0.5052E-002
 0.2149E+003    0.2115E+001    0.1176E+003    0.1770E+000    0.7383E-001    0.5024E-002
 0.2172E+003    0.2137E+001    0.1178E+003    0.1761E+000    0.6897E-001    0.4998E-002
 0.2194E+003    0.2160E+001    0.1179E+003    0.1753E+000    0.6446E-001    0.4974E-002
 0.2217E+003    0.2182E+001    0.1181E+003    0.1745E+000    0.6026E-001    0.4952E-002
 0.2240E+003    0.2205E+001    0.1182E+003    0.1737E+000    0.5636E-001    0.4931E-002
 0.2263E+003    0.2227E+001    0.1183E+003    0.1730E+000    0.5272E-001    0.4911E-002
 0.2286E+003    0.2250E+001    0.1185E+003    0.1724E+000    0.4934E-001    0.4892E-002

 THE OVERALL DRYING RATE IN DRYING SECTION  2 IS  0.2592E+003 gm/min

