 DISTANCE,     TIME,         TEMP,         PERCENT,      RATE,         SOLVENT REMAINING,
 cm,           sec,          deg C,        REMAINING,    gm/sqm/min,   gm/sqm,
          ,             ,             ,             ,             ,    SOLVENT 1,
 0.0000E+000,    0.0000E+000,    0.2000E+002,    0.7870E+002,    0.0000E+000,    0.1047E+002,
 0.2286E+001,    0.2250E-001,    0.3048E+002,    0.7848E+002,    0.3647E+003,    0.1033E+002,
 0.4572E+001,    0.4500E-001,    0.3852E+002,    0.7800E+002,    0.7685E+003,    0.1004E+002,
 0.6858E+001,    0.6750E-001,    0.4419E+002,    0.7720E+002,    0.1203E+004,    0.9591E+001,
 0.9144E+001,    0.9000E-001,    0.4788E+002,    0.7605E+002,    0.1583E+004,    0.8998E+001,
 0.1143E+002,    0.1125E+000,    0.5015E+002,    0.7455E+002,    0.1864E+004,    0.8299E+001,
 0.1372E+002,    0.1350E+000,    0.5148E+002,    0.7267E+002,    0.2047E+004,    0.7531E+001,
 0.1600E+002,    0.1575E+000,    0.5226E+002,    0.7035E+002,    0.2155E+004,    0.6723E+001,
 0.1829E+002,    0.1800E+000,    0.5274E+002,    0.6753E+002,    0.2213E+004,    0.5893E+001,
 0.2057E+002,    0.2025E+000,    0.5306E+002,    0.6408E+002,    0.2240E+004,    0.5053E+001,
 0.2286E+002,    0.2250E+000,    0.5334E+002,    0.5978E+002,    0.2245E+004,    0.4211E+001,
 0.2514E+002,    0.2475E+000,    0.5365E+002,    0.5436E+002,    0.2232E+004,    0.3374E+001,
 0.2743E+002,    0.2700E+000,    0.5412E+002,    0.4738E+002,    0.2196E+004,    0.2551E+001,
 0.2972E+002,    0.2925E+000,    0.5492E+002,    0.3827E+002,    0.2119E+004,    0.1756E+001,
 0.3200E+002,    0.3150E+000,    0.5650E+002,    0.2659E+002,    0.1947E+004,    0.1026E+001,
 0.3429E+002,    0.3375E+000,    0.5987E+002,    0.1348E+002,    0.1559E+004,    0.4414E+000,
 0.3657E+002,    0.3600E+000,    0.6646E+002,    0.4055E+001,    0.8578E+003,    0.1197E+000,
 0.3886E+002,    0.3825E+000,    0.7555E+002,    0.1143E+001,    0.2320E+003,    0.3276E-001,
 0.4115E+002,    0.4050E+000,    0.8469E+002,    0.6281E+000,    0.3960E+002,    0.1791E-001,
 0.4343E+002,    0.4275E+000,    0.9306E+002,    0.4372E+000,    0.1458E+002,    0.1244E-001,
 0.4572E+002,    0.4500E+000,    0.1006E+003,    0.3253E+000,    0.8521E+001,    0.9245E-002,
 0.4800E+002,    0.4725E+000,    0.1075E+003,    0.2533E+000,    0.5471E+001,    0.7193E-002,
 0.5029E+002,    0.4950E+000,    0.1137E+003,    0.2049E+000,    0.3671E+001,    0.5816E-002,
 0.5258E+002,    0.5175E+000,    0.1192E+003,    0.1554E+000,    0.3754E+001,    0.4409E-002,
 0.5486E+002,    0.5400E+000,    0.1243E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.5715E+002,    0.5625E+000,    0.1288E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.5943E+002,    0.5850E+000,    0.1329E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.6172E+002,    0.6075E+000,    0.1366E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.6400E+002,    0.6300E+000,    0.1399E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.6629E+002,    0.6525E+000,    0.1429E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.6858E+002,    0.6750E+000,    0.1456E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.7086E+002,    0.6975E+000,    0.1481E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.7315E+002,    0.7200E+000,    0.1503E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.7543E+002,    0.7425E+000,    0.1522E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.7772E+002,    0.7650E+000,    0.1540E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.8001E+002,    0.7875E+000,    0.1556E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.8229E+002,    0.8100E+000,    0.1571E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.8458E+002,    0.8325E+000,    0.1584E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.8686E+002,    0.8550E+000,    0.1596E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.8915E+002,    0.8775E+000,    0.1606E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.9144E+002,    0.9000E+000,    0.1616E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.9372E+002,    0.9225E+000,    0.1624E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.9601E+002,    0.9450E+000,    0.1632E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.9829E+002,    0.9675E+000,    0.1639E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1006E+003,    0.9900E+000,    0.1645E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1029E+003,    0.1012E+001,    0.1651E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1052E+003,    0.1035E+001,    0.1656E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1074E+003,    0.1057E+001,    0.1661E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1097E+003,    0.1080E+001,    0.1665E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1120E+003,    0.1102E+001,    0.1669E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1143E+003,    0.1125E+001,    0.1672E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1166E+003,    0.1147E+001,    0.1675E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1189E+003,    0.1170E+001,    0.1678E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1212E+003,    0.1192E+001,    0.1680E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1234E+003,    0.1215E+001,    0.1683E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1257E+003,    0.1237E+001,    0.1685E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1280E+003,    0.1260E+001,    0.1687E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1303E+003,    0.1282E+001,    0.1688E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1326E+003,    0.1305E+001,    0.1690E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1349E+003,    0.1327E+001,    0.1691E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1372E+003,    0.1350E+001,    0.1692E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1394E+003,    0.1372E+001,    0.1693E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1417E+003,    0.1395E+001,    0.1694E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1440E+003,    0.1417E+001,    0.1695E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1463E+003,    0.1440E+001,    0.1696E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1486E+003,    0.1462E+001,    0.1697E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1509E+003,    0.1485E+001,    0.1697E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1532E+003,    0.1507E+001,    0.1698E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1554E+003,    0.1530E+001,    0.1698E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1577E+003,    0.1552E+001,    0.1699E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1600E+003,    0.1575E+001,    0.1699E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1623E+003,    0.1597E+001,    0.1700E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1646E+003,    0.1620E+001,    0.1700E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1669E+003,    0.1642E+001,    0.1700E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1692E+003,    0.1665E+001,    0.1701E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1714E+003,    0.1687E+001,    0.1701E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1737E+003,    0.1710E+001,    0.1701E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1760E+003,    0.1732E+001,    0.1701E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1783E+003,    0.1755E+001,    0.1701E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1806E+003,    0.1777E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1829E+003,    0.1800E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1852E+003,    0.1822E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1874E+003,    0.1845E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1897E+003,    0.1867E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1920E+003,    0.1890E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1943E+003,    0.1912E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1966E+003,    0.1935E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.1989E+003,    0.1957E+001,    0.1702E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2012E+003,    0.1980E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2034E+003,    0.2002E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2057E+003,    0.2025E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2080E+003,    0.2047E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2103E+003,    0.2070E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2126E+003,    0.2092E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2149E+003,    0.2115E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2172E+003,    0.2137E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2194E+003,    0.2160E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2217E+003,    0.2182E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2240E+003,    0.2205E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2263E+003,    0.2227E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
 0.2286E+003,    0.2250E+001,    0.1703E+003,    0.1554E+000,    0.0000E+000,    0.4409E-002,
