CUMULATIVE LATENT POWER,Power_latent,Power_web_sensible,Power_ink_sensible,Power_total
W,W,W,W,W
SOLVENT 1
0, 0, -300.299244889755, -90.4950731546784, -390.794318044433
140.758819918842, 140.758819918842, 329.127972399171, 97.8563762974077, 567.743168615421
432.330661179301, 432.330661179301, 812.009158181897, 234.648970889677, 1478.98879025087
883.764305061872, 883.764305061872, 1152.54850188688, 318.161126127276, 2354.47393307603
1479.97844943239, 1479.97844943239, 1374.16934461552, 355.88547104993, 3210.03326509784
2182.76712888433, 2182.76712888433, 1510.50520179547, 360.80454812958, 4054.07687880937
2954.9297981534, 2954.9297981534, 1590.38480093614, 344.729840003254, 4890.0444390928
3767.30927311357, 3767.30927311357, 1637.23148313894, 316.808782274752, 5721.34953852727
4601.80799120385, 4601.80799120385, 1666.06021064836, 282.586328741708, 6550.45453059391
5446.3609107169, 5446.3609107169, 1685.2793623213, 245.101074049581, 7376.74134708778
6292.9246705145, 6292.9246705145, 1702.09612003513, 206.297201557981, 8201.31799210762
7134.46132960072, 7134.46132960072, 1720.71467321829, 167.100578720235, 9022.27658153925
7961.92210669506, 7961.92210669506, 1748.94280223793, 128.413321274194, 9839.27823020718
8761.23111980562, 8761.23111980562, 1796.99068142029, 90.8226877920093, 10649.0444890179
9495.18782366815, 9495.18782366815, 1891.88524280545, 55.8683910083295, 11442.9414574819
10082.9564388435, 10082.9564388435, 2094.28693386115, 26.6067926815447, 12203.8501653862
10406.4000986142, 10406.4000986142, 2490.08133862585, 8.57890181927904, 12905.0603390593
10493.8113257838, 10493.8113257838, 3036.02536583542, 2.86268328663733, 13532.6993749059
10508.7418148966, 10508.7418148966, 3584.97238549389, 1.84801466888931, 14095.5622150594
10514.2414630749, 10514.2414630749, 4087.67332143934, 1.46359384537934, 14603.3783783596
10517.4537804295, 10517.4537804295, 4540.52458273309, 1.20819479502224, 15059.1865579576
10519.5169025614, 10519.5169025614, 4954.93754068095, 1.02582258928619, 15475.4802658316
10520.9013660973, 10520.9013660973, 5327.30860434425, 0.891776999865845, 15849.1017474414
10522.3159922375, 10522.3159922375, 5657.63777372298, 0.717958350413976, 16180.6717243109
10522.3159922375, 10522.3159922375, 5963.94300351053, 0.756828706965051, 16487.015824455
10522.3159922375, 10522.3159922375, 6234.21232391131, 0.79112608039247, 16757.3194422292
10522.3159922375, 10522.3159922375, 6480.45770472091, 0.822374798404119, 17003.5960717568
10522.3159922375, 10522.3159922375, 6702.67914593932, 0.850574860999997, 17225.8457130378
10522.3159922375, 10522.3159922375, 6900.87664756656, 0.875726268180104, 17424.0683660722
10522.3159922375, 10522.3159922375, 7081.05619450041, 0.898591183798384, 17604.2707779217
10522.3159922375, 10522.3159922375, 7243.21778674088, 0.919169607854835, 17766.4529485862
10522.3159922375, 10522.3159922375, 7393.36740918576, 0.938223704203402, 17916.6216251275
10522.3159922375, 10522.3159922375, 7525.49907693725, 0.95499130899014, 18048.7700604837
10522.3159922375, 10522.3159922375, 7639.61278999536, 0.96947242221505, 18162.8982546551
10522.3159922375, 10522.3159922375, 7747.72051815567, 0.983191371586018, 18271.0197017648
10522.3159922375, 10522.3159922375, 7843.81627652039, 0.9953859932491, 18367.1276547511
10522.3159922375, 10522.3159922375, 7933.90604998732, 1.00681845105824, 18457.2288606759
10522.3159922375, 10522.3159922375, 8011.98385365865, 1.01672658115949, 18535.3165724773
10522.3159922375, 10522.3159922375, 8084.05567243219, 1.02587254740681, 18607.3975372171
10522.3159922375, 10522.3159922375, 8144.11552141015, 1.03349418594623, 18667.4650078336
10522.3159922375, 10522.3159922375, 8204.1753703881, 1.04111582448566, 18727.5324784501
10522.3159922375, 10522.3159922375, 8252.22324957046, 1.0472131353172, 18775.5864549433
10522.3159922375, 10522.3159922375, 8300.27112875282, 1.05331044614874, 18823.6404314365
10522.3159922375, 10522.3159922375, 8342.31302303738, 1.05864559312634, 18865.687660868
10522.3159922375, 10522.3159922375, 8378.34893242415, 1.06321857625, 18901.7281432379
10522.3159922375, 10522.3159922375, 8414.38484181092, 1.06779155937365, 18937.7686256078
10522.3159922375, 10522.3159922375, 8444.4147662999, 1.07160237864337, 18967.8023609161
10522.3159922375, 10522.3159922375, 8474.44469078888, 1.07541319791308, 18997.8360962243
10522.3159922375, 10522.3159922375, 8498.46863038006, 1.07846185332885, 19021.8630844709
10522.3159922375, 10522.3159922375, 8522.49256997124, 1.08151050874462, 19045.8900727175
10522.3159922375, 10522.3159922375, 8540.51052466462, 1.08379700030645, 19063.9103139024
10522.3159922375, 10522.3159922375, 8558.52847935801, 1.08608349186828, 19081.9305550874
10522.3159922375, 10522.3159922375, 8576.54643405139, 1.0883699834301, 19099.9507962723
