 DISTANCE,     TIME,         TEMP,         PERCENT,      RATE,         SOLVENT REMAINING,
 cm,           sec,          deg C,        REMAINING,    gm/sqm/min,   gm/sqm,
          ,             ,             ,             ,             ,    SOLVENT 1,
 0.0000E+000,    0.0000E+000,    0.2000E+002,    0.7870E+002,    0.0000E+000,    0.1047E+002,
 0.2286E+001,    0.2250E-001,    0.2182E+002,    0.7863E+002,    0.1134E+003,    0.1042E+002,
 0.4572E+001,    0.4500E-001,    0.2345E+002,    0.7855E+002,    0.1387E+003,    0.1037E+002,
 0.6858E+001,    0.6750E-001,    0.2489E+002,    0.7845E+002,    0.1632E+003,    0.1031E+002,
 0.9144E+001,    0.9000E-001,    0.2617E+002,    0.7833E+002,    0.1867E+003,    0.1024E+002,
 0.1143E+002,    0.1125E+000,    0.2729E+002,    0.7820E+002,    0.2087E+003,    0.1016E+002,
 0.1372E+002,    0.1350E+000,    0.2827E+002,    0.7806E+002,    0.2291E+003,    0.1008E+002,
 0.1600E+002,    0.1575E+000,    0.2912E+002,    0.7790E+002,    0.2478E+003,    0.9984E+001,
 0.1829E+002,    0.1800E+000,    0.2986E+002,    0.7773E+002,    0.2648E+003,    0.9885E+001,
 0.2057E+002,    0.2025E+000,    0.3050E+002,    0.7754E+002,    0.2800E+003,    0.9780E+001,
 0.2286E+002,    0.2250E+000,    0.3105E+002,    0.7734E+002,    0.2935E+003,    0.9670E+001,
 0.2514E+002,    0.2475E+000,    0.3153E+002,    0.7713E+002,    0.3055E+003,    0.9555E+001,
 0.2743E+002,    0.2700E+000,    0.3194E+002,    0.7691E+002,    0.3160E+003,    0.9437E+001,
 0.2972E+002,    0.2925E+000,    0.3228E+002,    0.7668E+002,    0.3251E+003,    0.9315E+001,
 0.3200E+002,    0.3150E+000,    0.3258E+002,    0.7644E+002,    0.3330E+003,    0.9190E+001,
 0.3429E+002,    0.3375E+000,    0.3284E+002,    0.7619E+002,    0.3398E+003,    0.9063E+001,
 0.3657E+002,    0.3600E+000,    0.3305E+002,    0.7592E+002,    0.3457E+003,    0.8933E+001,
 0.3886E+002,    0.3825E+000,    0.3324E+002,    0.7565E+002,    0.3507E+003,    0.8802E+001,
 0.4115E+002,    0.4050E+000,    0.3339E+002,    0.7537E+002,    0.3549E+003,    0.8669E+001,
 0.4343E+002,    0.4275E+000,    0.3353E+002,    0.7508E+002,    0.3586E+003,    0.8534E+001,
 0.4572E+002,    0.4500E+000,    0.3364E+002,    0.7478E+002,    0.3616E+003,    0.8398E+001,
 0.4800E+002,    0.4725E+000,    0.3374E+002,    0.7447E+002,    0.3642E+003,    0.8262E+001,
 0.5029E+002,    0.4950E+000,    0.3382E+002,    0.7415E+002,    0.3663E+003,    0.8125E+001,
 0.5258E+002,    0.5175E+000,    0.3389E+002,    0.7382E+002,    0.3681E+003,    0.7986E+001,
 0.5486E+002,    0.5400E+000,    0.3396E+002,    0.7348E+002,    0.3696E+003,    0.7848E+001,
 0.5715E+002,    0.5625E+000,    0.3401E+002,    0.7313E+002,    0.3709E+003,    0.7709E+001,
 0.5943E+002,    0.5850E+000,    0.3405E+002,    0.7277E+002,    0.3719E+003,    0.7569E+001,
 0.6172E+002,    0.6075E+000,    0.3409E+002,    0.7240E+002,    0.3727E+003,    0.7430E+001,
 0.6400E+002,    0.6300E+000,    0.3413E+002,    0.7201E+002,    0.3734E+003,    0.7290E+001,
 0.6629E+002,    0.6525E+000,    0.3416E+002,    0.7162E+002,    0.3739E+003,    0.7149E+001,
 0.6858E+002,    0.6750E+000,    0.3419E+002,    0.7122E+002,    0.3743E+003,    0.7009E+001,
 0.7086E+002,    0.6975E+000,    0.3421E+002,    0.7080E+002,    0.3746E+003,    0.6869E+001,
 0.7315E+002,    0.7200E+000,    0.3423E+002,    0.7037E+002,    0.3748E+003,    0.6728E+001,
 0.7543E+002,    0.7425E+000,    0.3425E+002,    0.6993E+002,    0.3749E+003,    0.6587E+001,
 0.7772E+002,    0.7650E+000,    0.3427E+002,    0.6947E+002,    0.3750E+003,    0.6447E+001,
 0.8001E+002,    0.7875E+000,    0.3429E+002,    0.6900E+002,    0.3750E+003,    0.6306E+001,
 0.8229E+002,    0.8100E+000,    0.3431E+002,    0.6852E+002,    0.3749E+003,    0.6166E+001,
 0.8458E+002,    0.8325E+000,    0.3433E+002,    0.6802E+002,    0.3748E+003,    0.6025E+001,
 0.8686E+002,    0.8550E+000,    0.3434E+002,    0.6750E+002,    0.3747E+003,    0.5885E+001,
 0.8915E+002,    0.8775E+000,    0.3436E+002,    0.6697E+002,    0.3745E+003,    0.5744E+001,
 0.9144E+002,    0.9000E+000,    0.3438E+002,    0.6642E+002,    0.3742E+003,    0.5604E+001,
 0.9372E+002,    0.9225E+000,    0.3439E+002,    0.6585E+002,    0.3739E+003,    0.5464E+001,
 0.9601E+002,    0.9450E+000,    0.3441E+002,    0.6527E+002,    0.3736E+003,    0.5324E+001,
 0.9829E+002,    0.9675E+000,    0.3443E+002,    0.6466E+002,    0.3733E+003,    0.5184E+001,
 0.1006E+003,    0.9900E+000,    0.3445E+002,    0.6403E+002,    0.3729E+003,    0.5044E+001,
 0.1029E+003,    0.1012E+001,    0.3447E+002,    0.6338E+002,    0.3725E+003,    0.4904E+001,
 0.1052E+003,    0.1035E+001,    0.3449E+002,    0.6271E+002,    0.3720E+003,    0.4765E+001,
 0.1074E+003,    0.1057E+001,    0.3451E+002,    0.6202E+002,    0.3715E+003,    0.4625E+001,
 0.1097E+003,    0.1080E+001,    0.3454E+002,    0.6129E+002,    0.3709E+003,    0.4486E+001,
 0.1120E+003,    0.1102E+001,    0.3456E+002,    0.6055E+002,    0.3703E+003,    0.4347E+001,
 0.1143E+003,    0.1125E+001,    0.3459E+002,    0.5977E+002,    0.3696E+003,    0.4209E+001,
 0.1166E+003,    0.1147E+001,    0.3462E+002,    0.5896E+002,    0.3688E+003,    0.4071E+001,
 0.1189E+003,    0.1170E+001,    0.3465E+002,    0.5813E+002,    0.3680E+003,    0.3933E+001,
 0.1212E+003,    0.1192E+001,    0.3469E+002,    0.5726E+002,    0.3671E+003,    0.3795E+001,
 0.1234E+003,    0.1215E+001,    0.3472E+002,    0.5635E+002,    0.3661E+003,    0.3658E+001,
 0.1257E+003,    0.1237E+001,    0.3476E+002,    0.5541E+002,    0.3651E+003,    0.3521E+001,
 0.1280E+003,    0.1260E+001,    0.3480E+002,    0.5443E+002,    0.3639E+003,    0.3384E+001,
 0.1303E+003,    0.1282E+001,    0.3485E+002,    0.5342E+002,    0.3626E+003,    0.3248E+001,
 0.1326E+003,    0.1305E+001,    0.3490E+002,    0.5235E+002,    0.3612E+003,    0.3113E+001,
 0.1349E+003,    0.1327E+001,    0.3496E+002,    0.5125E+002,    0.3596E+003,    0.2978E+001,
 0.1372E+003,    0.1350E+001,    0.3502E+002,    0.5010E+002,    0.3578E+003,    0.2844E+001,
 0.1394E+003,    0.1372E+001,    0.3509E+002,    0.4889E+002,    0.3559E+003,    0.2710E+001,
 0.1417E+003,    0.1395E+001,    0.3516E+002,    0.4764E+002,    0.3537E+003,    0.2578E+001,
 0.1440E+003,    0.1417E+001,    0.3524E+002,    0.4634E+002,    0.3513E+003,    0.2446E+001,
 0.1463E+003,    0.1440E+001,    0.3533E+002,    0.4497E+002,    0.3486E+003,    0.2315E+001,
 0.1486E+003,    0.1462E+001,    0.3543E+002,    0.4355E+002,    0.3456E+003,    0.2186E+001,
 0.1509E+003,    0.1485E+001,    0.3554E+002,    0.4207E+002,    0.3422E+003,    0.2057E+001,
 0.1532E+003,    0.1507E+001,    0.3566E+002,    0.4053E+002,    0.3383E+003,    0.1931E+001,
 0.1554E+003,    0.1530E+001,    0.3580E+002,    0.3892E+002,    0.3340E+003,    0.1805E+001,
 0.1577E+003,    0.1552E+001,    0.3595E+002,    0.3725E+002,    0.3292E+003,    0.1682E+001,
 0.1600E+003,    0.1575E+001,    0.3612E+002,    0.3552E+002,    0.3237E+003,    0.1560E+001,
 0.1623E+003,    0.1597E+001,    0.3631E+002,    0.3372E+002,    0.3174E+003,    0.1441E+001,
 0.1646E+003,    0.1620E+001,    0.3652E+002,    0.3187E+002,    0.3103E+003,    0.1325E+001,
 0.1669E+003,    0.1642E+001,    0.3676E+002,    0.2996E+002,    0.3023E+003,    0.1212E+001,
 0.1692E+003,    0.1665E+001,    0.3704E+002,    0.2800E+002,    0.2933E+003,    0.1102E+001,
 0.1714E+003,    0.1687E+001,    0.3734E+002,    0.2601E+002,    0.2830E+003,    0.9956E+000,
 0.1737E+003,    0.1710E+001,    0.3769E+002,    0.2398E+002,    0.2715E+003,    0.8938E+000,
 0.1760E+003,    0.1732E+001,    0.3808E+002,    0.2195E+002,    0.2587E+003,    0.7968E+000,
 0.1783E+003,    0.1755E+001,    0.3852E+002,    0.1993E+002,    0.2443E+003,    0.7052E+000,
 0.1806E+003,    0.1777E+001,    0.3901E+002,    0.1794E+002,    0.2286E+003,    0.6194E+000,
 0.1829E+003,    0.1800E+001,    0.3956E+002,    0.1601E+002,    0.2115E+003,    0.5401E+000,
 0.1852E+003,    0.1822E+001,    0.4016E+002,    0.1417E+002,    0.1932E+003,    0.4677E+000,
 0.1874E+003,    0.1845E+001,    0.4083E+002,    0.1244E+002,    0.1740E+003,    0.4024E+000,
 0.1897E+003,    0.1867E+001,    0.4155E+002,    0.1084E+002,    0.1543E+003,    0.3446E+000,
 0.1920E+003,    0.1890E+001,    0.4233E+002,    0.9406E+001,    0.1345E+003,    0.2941E+000,
 0.1943E+003,    0.1912E+001,    0.4316E+002,    0.8136E+001,    0.1153E+003,    0.2509E+000,
 0.1966E+003,    0.1935E+001,    0.4403E+002,    0.7039E+001,    0.9709E+002,    0.2145E+000,
 0.1989E+003,    0.1957E+001,    0.4493E+002,    0.6110E+001,    0.8043E+002,    0.1843E+000,
 0.2012E+003,    0.1980E+001,    0.4585E+002,    0.5337E+001,    0.6566E+002,    0.1597E+000,
 0.2034E+003,    0.2002E+001,    0.4677E+002,    0.4705E+001,    0.5295E+002,    0.1399E+000,
 0.2057E+003,    0.2025E+001,    0.4769E+002,    0.4193E+001,    0.4235E+002,    0.1240E+000,
 0.2080E+003,    0.2047E+001,    0.4860E+002,    0.3782E+001,    0.3373E+002,    0.1113E+000,
 0.2103E+003,    0.2070E+001,    0.4948E+002,    0.3451E+001,    0.2689E+002,    0.1013E+000,
 0.2126E+003,    0.2092E+001,    0.5034E+002,    0.3184E+001,    0.2157E+002,    0.9317E-001,
 0.2149E+003,    0.2115E+001,    0.5116E+002,    0.2967E+001,    0.1747E+002,    0.8662E-001,
 0.2172E+003,    0.2137E+001,    0.5194E+002,    0.2788E+001,    0.1433E+002,    0.8124E-001,
 0.2194E+003,    0.2160E+001,    0.5269E+002,    0.2638E+001,    0.1193E+002,    0.7677E-001,
 0.2217E+003,    0.2182E+001,    0.5340E+002,    0.2512E+001,    0.1009E+002,    0.7299E-001,
 0.2240E+003,    0.2205E+001,    0.5407E+002,    0.2403E+001,    0.8646E+001,    0.6974E-001,
 0.2263E+003,    0.2227E+001,    0.5470E+002,    0.2308E+001,    0.7504E+001,    0.6693E-001,
 0.2286E+003,    0.2250E+001,    0.5530E+002,    0.2225E+001,    0.6581E+001,    0.6446E-001,
