 DISTANCE,     TIME,         TEMP,         PERCENT,      RATE,         SOLVENT REMAINING,
 cm,           sec,          deg C,        REMAINING,    gm/sqm/min,   gm/sqm,
          ,             ,             ,             ,             ,    SOLVENT 1,
 0.0000E+000,    0.0000E+000,    0.2000E+002,    0.7870E+002,    0.0000E+000,    0.1047E+002,
 0.2286E+001,    0.2250E-001,    0.2747E+002,    0.7858E+002,    0.1932E+003,    0.1039E+002,
 0.4572E+001,    0.4500E-001,    0.3384E+002,    0.7836E+002,    0.3582E+003,    0.1026E+002,
 0.6858E+001,    0.6750E-001,    0.3907E+002,    0.7802E+002,    0.5465E+003,    0.1006E+002,
 0.9144E+001,    0.9000E-001,    0.4321E+002,    0.7754E+002,    0.7403E+003,    0.9778E+001,
 0.1143E+002,    0.1125E+000,    0.4637E+002,    0.7690E+002,    0.9217E+003,    0.9432E+001,
 0.1372E+002,    0.1350E+000,    0.4870E+002,    0.7612E+002,    0.1078E+004,    0.9028E+001,
 0.1600E+002,    0.1575E+000,    0.5039E+002,    0.7517E+002,    0.1204E+004,    0.8577E+001,
 0.1829E+002,    0.1800E+000,    0.5157E+002,    0.7406E+002,    0.1299E+004,    0.8090E+001,
 0.2057E+002,    0.2025E+000,    0.5240E+002,    0.7279E+002,    0.1368E+004,    0.7577E+001,
 0.2286E+002,    0.2250E+000,    0.5298E+002,    0.7132E+002,    0.1416E+004,    0.7046E+001,
 0.2514E+002,    0.2475E+000,    0.5339E+002,    0.6966E+002,    0.1448E+004,    0.6503E+001,
 0.2743E+002,    0.2700E+000,    0.5368E+002,    0.6775E+002,    0.1468E+004,    0.5953E+001,
 0.2972E+002,    0.2925E+000,    0.5391E+002,    0.6558E+002,    0.1480E+004,    0.5398E+001,
 0.3200E+002,    0.3150E+000,    0.5410E+002,    0.6308E+002,    0.1485E+004,    0.4841E+001,
 0.3429E+002,    0.3375E+000,    0.5428E+002,    0.6019E+002,    0.1485E+004,    0.4284E+001,
 0.3657E+002,    0.3600E+000,    0.5448E+002,    0.5683E+002,    0.1480E+004,    0.3729E+001,
 0.3886E+002,    0.3825E+000,    0.5471E+002,    0.5287E+002,    0.1469E+004,    0.3178E+001,
 0.4115E+002,    0.4050E+000,    0.5502E+002,    0.4818E+002,    0.1450E+004,    0.2634E+001,
 0.4343E+002,    0.4275E+000,    0.5546E+002,    0.4259E+002,    0.1420E+004,    0.2102E+001,
 0.4572E+002,    0.4500E+000,    0.5613E+002,    0.3593E+002,    0.1369E+004,    0.1589E+001,
 0.4800E+002,    0.4725E+000,    0.5718E+002,    0.2812E+002,    0.1281E+004,    0.1108E+001,
 0.5029E+002,    0.4950E+000,    0.5893E+002,    0.1946E+002,    0.1131E+004,    0.6843E+000,
 0.5258E+002,    0.5175E+000,    0.6180E+002,    0.1108E+002,    0.8835E+003,    0.3530E+000,
 0.5486E+002,    0.5400E+000,    0.6617E+002,    0.4931E+001,    0.5494E+003,    0.1469E+000,
 0.5715E+002,    0.5625E+000,    0.7179E+002,    0.1944E+001,    0.2421E+003,    0.5616E-001,
 0.5943E+002,    0.5850E+000,    0.7784E+002,    0.9689E+000,    0.7585E+002,    0.2772E-001,
 0.6172E+002,    0.6075E+000,    0.8370E+002,    0.6631E+000,    0.2348E+002,    0.1891E-001,
 0.6400E+002,    0.6300E+000,    0.8919E+002,    0.5143E+000,    0.1137E+002,    0.1464E-001,
 0.6629E+002,    0.6525E+000,    0.9429E+002,    0.4161E+000,    0.7484E+001,    0.1184E-001,
 0.6858E+002,    0.6750E+000,    0.9903E+002,    0.3456E+000,    0.5365E+001,    0.9826E-002,
 0.7086E+002,    0.6975E+000,    0.1034E+003,    0.2931E+000,    0.3991E+001,    0.8329E-002,
 0.7315E+002,    0.7200E+000,    0.1075E+003,    0.2530E+000,    0.3049E+001,    0.7186E-002,
 0.7543E+002,    0.7425E+000,    0.1113E+003,    0.2217E+000,    0.2380E+001,    0.6293E-002,
 0.7772E+002,    0.7650E+000,    0.1148E+003,    0.1967E+000,    0.1892E+001,    0.5584E-002,
 0.8001E+002,    0.7875E+000,    0.1180E+003,    0.1766E+000,    0.1527E+001,    0.5011E-002,
 0.8229E+002,    0.8100E+000,    0.1210E+003,    0.1601E+000,    0.1248E+001,    0.4543E-002,
 0.8458E+002,    0.8325E+000,    0.1238E+003,    0.1465E+000,    0.1032E+001,    0.4156E-002,
 0.8686E+002,    0.8550E+000,    0.1263E+003,    0.1352E+000,    0.8561E+000,    0.3835E-002,
 0.8915E+002,    0.8775E+000,    0.1287E+003,    0.1306E+000,    0.3473E+000,    0.3705E-002,
 0.9144E+002,    0.9000E+000,    0.1309E+003,    0.2382E+000,   -0.8155E+001,    0.6763E-002,
 0.9372E+002,    0.9225E+000,    0.1330E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.9601E+002,    0.9450E+000,    0.1349E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.9829E+002,    0.9675E+000,    0.1366E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1006E+003,    0.9900E+000,    0.1382E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1029E+003,    0.1012E+001,    0.1397E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1052E+003,    0.1035E+001,    0.1411E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1074E+003,    0.1057E+001,    0.1424E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1097E+003,    0.1080E+001,    0.1436E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1120E+003,    0.1102E+001,    0.1447E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1143E+003,    0.1125E+001,    0.1457E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1166E+003,    0.1147E+001,    0.1467E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1189E+003,    0.1170E+001,    0.1476E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1212E+003,    0.1192E+001,    0.1484E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1234E+003,    0.1215E+001,    0.1491E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1257E+003,    0.1237E+001,    0.1498E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1280E+003,    0.1260E+001,    0.1505E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1303E+003,    0.1282E+001,    0.1511E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1326E+003,    0.1305E+001,    0.1516E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1349E+003,    0.1327E+001,    0.1521E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1372E+003,    0.1350E+001,    0.1526E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1394E+003,    0.1372E+001,    0.1530E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1417E+003,    0.1395E+001,    0.1534E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1440E+003,    0.1417E+001,    0.1538E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1463E+003,    0.1440E+001,    0.1542E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1486E+003,    0.1462E+001,    0.1545E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1509E+003,    0.1485E+001,    0.1548E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1532E+003,    0.1507E+001,    0.1551E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1554E+003,    0.1530E+001,    0.1553E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1577E+003,    0.1552E+001,    0.1555E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1600E+003,    0.1575E+001,    0.1558E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1623E+003,    0.1597E+001,    0.1560E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1646E+003,    0.1620E+001,    0.1562E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1669E+003,    0.1642E+001,    0.1563E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1692E+003,    0.1665E+001,    0.1565E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1714E+003,    0.1687E+001,    0.1566E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1737E+003,    0.1710E+001,    0.1568E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1760E+003,    0.1732E+001,    0.1569E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1783E+003,    0.1755E+001,    0.1570E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1806E+003,    0.1777E+001,    0.1571E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1829E+003,    0.1800E+001,    0.1572E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1852E+003,    0.1822E+001,    0.1573E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1874E+003,    0.1845E+001,    0.1574E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1897E+003,    0.1867E+001,    0.1575E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1920E+003,    0.1890E+001,    0.1576E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1943E+003,    0.1912E+001,    0.1576E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1966E+003,    0.1935E+001,    0.1577E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.1989E+003,    0.1957E+001,    0.1578E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2012E+003,    0.1980E+001,    0.1578E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2034E+003,    0.2002E+001,    0.1579E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2057E+003,    0.2025E+001,    0.1579E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2080E+003,    0.2047E+001,    0.1580E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2103E+003,    0.2070E+001,    0.1580E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2126E+003,    0.2092E+001,    0.1580E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2149E+003,    0.2115E+001,    0.1581E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2172E+003,    0.2137E+001,    0.1581E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2194E+003,    0.2160E+001,    0.1581E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2217E+003,    0.2182E+001,    0.1582E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2240E+003,    0.2205E+001,    0.1582E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2263E+003,    0.2227E+001,    0.1582E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
 0.2286E+003,    0.2250E+001,    0.1582E+003,    0.2382E+000,    0.0000E+000,    0.6763E-002,
