CUMULATIVE LATENT POWER,Power_latent,Power_web_sensible,Power_ink_sensible,Power_total
W,W,W,W,W
SOLVENT 1
0, 0, -300.299244889755, -90.4950731546784, -390.794318044433
110.59621565052, 110.59621565052, -192.792115219223, -57.4874489933663, -139.683348562069
241.300834146586, 241.300834146586, -108.708326650091, -32.0082888835524, 100.584218612943
392.113855488203, 392.113855488203, -43.8436897539042, -12.7201326896158, 335.550033044683
553.98649839487, 553.98649839487, 5.40538640801558, 1.54318733058095, 560.935072133467
729.935023293423, 729.935023293423, 42.6424927743452, 11.9592480401456, 784.536764107914
914.932329472472, 914.932329472472, 70.8706217939821, 19.5006078556503, 1005.3035591221
1106.96757664746, 1106.96757664746, 91.891568936265, 24.7795216961005, 1223.63866727983
1304.02992453384, 1304.02992453384, 108.107728160312, 28.542509090471, 1440.68016178462
1505.11395298933, 1505.11395298933, 119.519099466122, 30.8673249268326, 1655.50037738228
1709.21424187165, 1709.21424187165, 128.528076812815, 32.4430455387273, 1870.18536422319
1915.32537103853, 1915.32537103853, 135.13466020039, 33.3133367436886, 2083.7733679826
2123.44734048996, 2123.44734048996, 139.939448118626, 33.6640634942588, 2297.05085210284
2331.56930994139, 2331.56930994139, 143.543039057303, 33.6757319134335, 2508.78808091212
2541.70211967737, 2541.70211967737, 146.5460315062, 33.4987003863701, 2721.74685156994
2751.83492941336, 2751.83492941336, 148.948425465318, 33.151863108858, 2933.93521798753
2961.96773914934, 2961.96773914934, 150.750220934657, 32.6460587458197, 3145.36401882982
3173.1059690276, 3173.1059690276, 152.552016403995, 32.1141862700177, 3357.77217170162
3384.24419890587, 3384.24419890587, 153.753213383554, 31.4377291157314, 3569.43514140515
3594.37700864185, 3594.37700864185, 154.954410363113, 30.7512111911344, 3780.0826301961
3805.51523852012, 3805.51523852012, 156.155607342673, 30.0457472111073, 3991.7165930739
4016.65346839838, 4016.65346839838, 157.356804322231, 29.3257625316627, 4203.33603525227
4226.78627813436, 4226.78627813436, 158.55800130179, 28.5958208011891, 4413.94010023734
4436.91908787035, 4436.91908787035, 159.759198281349, 27.8514275174858, 4624.52971366918
4647.05189760633, 4647.05189760633, 160.960395260908, 27.0925826805528, 4835.1048755478
4857.18470734232, 4857.18470734232, 162.161592240467, 26.3192862903902, 5045.66558587317
5066.31209693603, 5066.31209693603, 163.362789220026, 25.5362402877616, 5255.21112644381
5275.43948652973, 5275.43948652973, 165.164584689365, 24.8290995126826, 5465.43317073178
5484.56687612344, 5484.56687612344, 166.365781668924, 24.0136930942096, 5674.94635088658
5692.68884557487, 5692.68884557487, 168.167577138263, 23.2718409329043, 5884.12826364604
5900.8108150263, 5900.8108150263, 169.969372607601, 22.5085188803177, 6093.28870651422
6107.92736433546, 6107.92736433546, 172.371766566719, 21.8046452626076, 6302.10377616478
6315.04391364461, 6315.04391364461, 174.774160525837, 21.0722834155644, 6510.89035758601
6521.15504281148, 6521.15504281148, 177.176554484955, 20.3165328705311, 6718.64813016697
6726.26075183608, 6726.26075183608, 180.179546933853, 19.602944213449, 6926.04324298338
6930.3610407184, 6930.3610407184, 183.78313787253, 18.9211973758034, 7133.06537596673
7133.45590945845, 7133.45590945845, 187.386728811207, 18.2027339124883, 7339.04537218214
7335.54535805621, 7335.54535805621, 191.590918239664, 17.5027324812896, 7544.63900877717
7536.6293865117, 7536.6293865117, 196.996304647679, 16.8625425024528, 7750.48823366183
7735.70257468263, 7735.70257468263, 202.401691055695, 16.1717720873122, 7954.27603782564
7932.76492256901, 7932.76492256901, 209.008274443269, 15.5205532915371, 8157.29375030382
8127.81643017083, 8127.81643017083, 216.215456320623, 14.8484523470759, 8358.88033883853
8319.85167734583, 8319.85167734583, 225.224433667316, 14.2289889380028, 8559.30509995114
8509.87608423626, 8509.87608423626, 234.834009503788, 13.5586339347812, 8758.26872767483
8694.87339041531, 8694.87339041531, 246.845979299378, 12.9448923727403, 8954.66426208743
8876.85443616753, 8876.85443616753, 260.659744564307, 12.3113750010168, 9149.82555573285
9052.80296106608, 9052.80296106608, 277.476502278133, 11.7080399402251, 9341.98750328444
9222.71896511097, 9222.71896511097, 296.695653951078, 11.0758017729741, 9530.49042083502
9385.59702815991, 9385.59702815991, 320.118995052478, 10.4575829952795, 9716.17360620767
9538.92359985722, 9538.92359985722, 347.746525582336, 9.83375473310774, 9896.50388017267
9682.29651214599, 9682.29651214599, 380.178844030429, 9.19050849277457, 10071.6658646692
9813.70492474165, 9813.70492474165, 419.217745866098, 8.55721411750639, 10241.4798847253
9931.64070743079, 9931.64070743079, 464.262632599561, 7.90926420775481, 10403.8126042381
10034.7968140285, 10034.7968140285, 515.914102720599, 7.26568606572068, 10557.9766028148
