CUMULATIVE LATENT POWER,Power_latent,Power_web_sensible,Power_ink_sensible,Power_total
W,W,W,W,W
SOLVENT 1
0, 0, -300.299244889755, -90.4950731546784, -390.794318044433
281.517639837685, 281.517639837685, 584.382330555462, 171.393865514637, 1037.29383590778
930.013631606634, 930.013631606634, 1138.73473662195, 312.840171404704, 2381.58853963329
1906.27658975803, 1906.27658975803, 1427.62261020589, 352.306706386144, 3686.20590635007
3078.59647565352, 3078.59647565352, 1560.35487644716, 332.696605542267, 4971.64795764296
4342.40959449627, 4342.40959449627, 1618.61292995578, 286.558137622938, 6247.58066207499
5638.39615789189, 5638.39615789189, 1649.84405142431, 230.877634093141, 7519.11784340934
6935.38814142979, 6935.38814142979, 1676.87098346439, 172.399147364539, 8784.65827225872
8206.23920126848, 8206.23920126848, 1721.31527170807, 114.345805971022, 10041.9002789476
9382.58076773308, 9382.58076773308, 1833.02659080706, 60.039219904312, 11275.6465784445
10239.9025230531, 10239.9025230531, 2182.57491185874, 17.9223495786671, 12440.3997844905
10490.8051195584, 10490.8051195584, 2961.55115310276, 3.04732867329407, 13455.4036013344
10511.6072623021, 10511.6072623021, 3811.99861463055, 1.65234876283666, 14325.2582256955
10517.5161164783, 10517.5161164783, 4558.54253742648, 1.20485451555983, 15077.2635084203
10507.8771535743, 10507.8771535743, 5207.18890638835, 2.81314177180371, 15717.8792017344
10507.8771535743, 10507.8771535743, 5765.74550188329, 3.11489746358888, 16276.7375529211
10507.8771535743, 10507.8771535743, 6252.23027860469, 3.3777169370792, 16763.485149116
10507.8771535743, 10507.8771535743, 6666.64323655255, 3.60160019227465, 17178.1219903191
10507.8771535743, 10507.8771535743, 7027.00233042026, 3.79628128374895, 17538.6757652783
10507.8771535743, 10507.8771535743, 7339.3135451056, 3.96500489636002, 17851.1557035762
10507.8771535743, 10507.8771535743, 7609.58286550638, 4.11101571496574, 18121.5710347956
10507.8771535743, 10507.8771535743, 7843.81627652039, 4.23755842442404, 18355.9309885191
10507.8771535743, 10507.8771535743, 8048.01976304542, 4.34787770959282, 18560.2447943293
10507.8771535743, 10507.8771535743, 8222.19332508148, 4.44197357047206, 18734.5124522262
10507.8771535743, 10507.8771535743, 8372.34294752636, 4.52309069191969, 18884.7431917925
10507.8771535743, 10507.8771535743, 8498.46863038006, 4.5912290739357, 19010.9370130283
10507.8771535743, 10507.8771535743, 8612.58234343816, 4.6528780862359, 19125.1123750987
10507.8771535743, 10507.8771535743, 8708.67810180289, 4.70479304396238, 19221.2600484211
10507.8771535743, 10507.8771535743, 8792.76189037202, 4.75021863197305, 19305.3892625783
10507.8771535743, 10507.8771535743, 8864.83370914556, 4.78915485026791, 19377.5000175701
10507.8771535743, 10507.8771535743, 8924.89355812351, 4.82160169884696, 19437.5923133966
10507.8771535743, 10507.8771535743, 8978.94742220366, 4.8508038625681, 19491.6753796405
10507.8771535743, 10507.8771535743, 9026.99530138602, 4.87676134143135, 19539.7492163017
10507.8771535743, 10507.8771535743, 9069.03719567059, 4.89947413543668, 19581.8138233803
10507.8771535743, 10507.8771535743, 9099.06712015957, 4.91569755972621, 19611.8599712936
10507.8771535743, 10507.8771535743, 9129.09704464854, 4.93192098401573, 19641.9061192068
10507.8771535743, 10507.8771535743, 9159.12696913752, 4.94814440830526, 19671.9522671201
10507.8771535743, 10507.8771535743, 9183.1509087287, 4.96112314773688, 19695.9891854507
10507.8771535743, 10507.8771535743, 9201.16886342208, 4.97085720231059, 19714.0168741987
10507.8771535743, 10507.8771535743, 9219.18681811547, 4.98059125688431, 19732.0445629466
10507.8771535743, 10507.8771535743, 9231.19878791106, 4.98708062660012, 19744.0630221119
10507.8771535743, 10507.8771535743, 9243.21075770665, 4.99356999631593, 19756.0814812772
10507.8771535743, 10507.8771535743, 9255.22272750224, 5.00005936603174, 19768.0999404425
10507.8771535743, 10507.8771535743, 9261.22871240003, 5.00330405088964, 19774.1091700252
10507.8771535743, 10507.8771535743, 9273.24068219562, 5.00979342060545, 19786.1276291905
10507.8771535743, 10507.8771535743, 9279.24666709342, 5.01303810546336, 19792.1368587731
10507.8771535743, 10507.8771535743, 9285.25265199121, 5.01628279032126, 19798.1460883558
10507.8771535743, 10507.8771535743, 9291.25863688901, 5.01952747517917, 19804.1553179384
10507.8771535743, 10507.8771535743, 9291.25863688901, 5.01952747517917, 19804.1553179384
10507.8771535743, 10507.8771535743, 9297.2646217868, 5.02277216003707, 19810.1645475211
10507.8771535743, 10507.8771535743, 9303.2706066846, 5.02601684489498, 19816.1737771038
10507.8771535743, 10507.8771535743, 9303.2706066846, 5.02601684489498, 19816.1737771038
10507.8771535743, 10507.8771535743, 9309.27659158239, 5.02926152975289, 19822.1830066864
