 VAPOR RESISTANCE DRYING MODEL

 Generic Dryer for Python Class.                                                 

 SOLVENT  1 IS Water                    

 THE WSPEED IS  0.6096E+002 meters/min
 THE CWIDTH IS  0.4064E+002 cm
 THE WTOT   IS  0.1330E+002 gm/sqm

 DRYING SECTION   1

        TU =  0.9333E+002 deg C       HU  =  0.2354E+003 Cal/sqm/sec/deg C
        TL =  0.9333E+002 deg C       HL  =  0.5845E+002 Cal/sqm/sec/deg C

     TWALL =  0.1950E+003 deg C      VIEW =  0.0000E+000

 OVEN PARTIAL PRESSURE OF SOLVENT  1 IS  0.1202E-001 atm


 DISTANCE     TIME         TEMP         PERCENT      RATE         SOLVENT REMAINING
 cm           sec          deg C        REMAINING    gm/sqm/min   gm/sqm
                                                                  SOLVENT 1
 0.0000E+000    0.0000E+000    0.2000E+002    0.7870E+002    0.0000E+000    0.1047E+002
 0.2286E+001    0.2250E-001    0.2659E+002    0.7836E+002    0.5565E+003    0.1026E+002
 0.4572E+001    0.4500E-001    0.3098E+002    0.7777E+002    0.9204E+003    0.9913E+001
 0.6858E+001    0.6750E-001    0.3369E+002    0.7695E+002    0.1212E+004    0.9459E+001
 0.9144E+001    0.9000E-001    0.3529E+002    0.7591E+002    0.1413E+004    0.8929E+001
 0.1143E+002    0.1125E+000    0.3621E+002    0.7467E+002    0.1537E+004    0.8353E+001
 0.1372E+002    0.1350E+000    0.3672E+002    0.7323E+002    0.1608E+004    0.7750E+001
 0.1600E+002    0.1575E+000    0.3702E+002    0.7157E+002    0.1646E+004    0.7133E+001
 0.1829E+002    0.1800E+000    0.3720E+002    0.6967E+002    0.1665E+004    0.6508E+001
 0.2057E+002    0.2025E+000    0.3733E+002    0.6749E+002    0.1673E+004    0.5881E+001
 0.2286E+002    0.2250E+000    0.3744E+002    0.6497E+002    0.1674E+004    0.5253E+001
 0.2514E+002    0.2475E+000    0.3756E+002    0.6203E+002    0.1669E+004    0.4627E+001
 0.2743E+002    0.2700E+000    0.3770E+002    0.5857E+002    0.1661E+004    0.4005E+001
 0.2972E+002    0.2925E+000    0.3789E+002    0.5446E+002    0.1646E+004    0.3388E+001
 0.3200E+002    0.3150E+000    0.3817E+002    0.4952E+002    0.1623E+004    0.2779E+001
 0.3429E+002    0.3375E+000    0.3858E+002    0.4354E+002    0.1585E+004    0.2185E+001
 0.3657E+002    0.3600E+000    0.3925E+002    0.3631E+002    0.1520E+004    0.1615E+001
 0.3886E+002    0.3825E+000    0.4037E+002    0.2774E+002    0.1406E+004    0.1088E+001
 0.4115E+002    0.4050E+000    0.4233E+002    0.1836E+002    0.1201E+004    0.6371E+000
 0.4343E+002    0.4275E+000    0.4564E+002    0.9918E+001    0.8673E+003    0.3119E+000
 0.4572E+002    0.4500E+000    0.5045E+002    0.4661E+001    0.4624E+003    0.1385E+000
 0.4800E+002    0.4725E+000    0.5595E+002    0.2523E+001    0.1738E+003    0.7334E-001
 0.5029E+002    0.4950E+000    0.6118E+002    0.1743E+001    0.6154E+002    0.5026E-001
 0.5258E+002    0.5175E+000    0.6579E+002    0.1356E+001    0.3018E+002    0.3894E-001
 0.5486E+002    0.5400E+000    0.6977E+002    0.1114E+001    0.1873E+002    0.3192E-001
 0.5715E+002    0.5625E+000    0.7320E+002    0.9497E+000    0.1268E+002    0.2716E-001
 0.5943E+002    0.5850E+000    0.7613E+002    0.8326E+000    0.9010E+001    0.2378E-001
 0.6172E+002    0.6075E+000    0.7865E+002    0.7463E+000    0.6622E+001    0.2130E-001
 0.6400E+002    0.6300E+000    0.8079E+002    0.6812E+000    0.4995E+001    0.1943E-001
 0.6629E+002    0.6525E+000    0.8263E+002    0.6309E+000    0.3847E+001    0.1799E-001
 0.6858E+002    0.6750E+000    0.8420E+002    0.5915E+000    0.3013E+001    0.1686E-001
 0.7086E+002    0.6975E+000    0.8554E+002    0.5602E+000    0.2393E+001    0.1596E-001
 0.7315E+002    0.7200E+000    0.8668E+002    0.5350E+000    0.1921E+001    0.1524E-001
 0.7543E+002    0.7425E+000    0.8766E+002    0.5146E+000    0.1558E+001    0.1465E-001
 0.7772E+002    0.7650E+000    0.8849E+002    0.4980E+000    0.1273E+001    0.1418E-001
 0.8001E+002    0.7875E+000    0.8920E+002    0.4842E+000    0.1047E+001    0.1378E-001
 0.8229E+002    0.8100E+000    0.8981E+002    0.4729E+000    0.8655E+000    0.1346E-001
 0.8458E+002    0.8325E+000    0.9033E+002    0.4635E+000    0.7191E+000    0.1319E-001
 0.8686E+002    0.8550E+000    0.9077E+002    0.4556E+000    0.5998E+000    0.1297E-001
 0.8915E+002    0.8775E+000    0.9115E+002    0.4490E+000    0.5020E+000    0.1278E-001
 0.9144E+002    0.9000E+000    0.9147E+002    0.4435E+000    0.4213E+000    0.1262E-001
 0.9372E+002    0.9225E+000    0.9174E+002    0.4388E+000    0.3543E+000    0.1249E-001
 0.9601E+002    0.9450E+000    0.9197E+002    0.4349E+000    0.2983E+000    0.1237E-001
 0.9829E+002    0.9675E+000    0.9217E+002    0.4316E+000    0.2508E+000    0.1228E-001
 0.1006E+003    0.9900E+000    0.9234E+002    0.4289E+000    0.2079E+000    0.1220E-001
 0.1029E+003    0.1012E+001    0.9249E+002    0.4268E+000    0.1586E+000    0.1214E-001
 0.1052E+003    0.1035E+001    0.9261E+002    0.4260E+000    0.5948E-001    0.1212E-001
 0.1074E+003    0.1057E+001    0.9272E+002    0.4299E+000   -0.2948E+000    0.1223E-001
 0.1097E+003    0.1080E+001    0.9280E+002    0.6939E+000   -0.2017E+002    0.1979E-001
 0.1120E+003    0.1102E+001    0.9288E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1143E+003    0.1125E+001    0.9295E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1166E+003    0.1147E+001    0.9300E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1189E+003    0.1170E+001    0.9305E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1212E+003    0.1192E+001    0.9309E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1234E+003    0.1215E+001    0.9313E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1257E+003    0.1237E+001    0.9316E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1280E+003    0.1260E+001    0.9318E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1303E+003    0.1282E+001    0.9321E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1326E+003    0.1305E+001    0.9322E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1349E+003    0.1327E+001    0.9324E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1372E+003    0.1350E+001    0.9325E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1394E+003    0.1372E+001    0.9326E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1417E+003    0.1395E+001    0.9327E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1440E+003    0.1417E+001    0.9328E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1463E+003    0.1440E+001    0.9329E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1486E+003    0.1462E+001    0.9330E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1509E+003    0.1485E+001    0.9330E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1532E+003    0.1507E+001    0.9330E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1554E+003    0.1530E+001    0.9331E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1577E+003    0.1552E+001    0.9331E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1600E+003    0.1575E+001    0.9331E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1623E+003    0.1597E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1646E+003    0.1620E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1669E+003    0.1642E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1692E+003    0.1665E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1714E+003    0.1687E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1737E+003    0.1710E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1760E+003    0.1732E+001    0.9332E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1783E+003    0.1755E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1806E+003    0.1777E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1829E+003    0.1800E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1852E+003    0.1822E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1874E+003    0.1845E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1897E+003    0.1867E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1920E+003    0.1890E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1943E+003    0.1912E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1966E+003    0.1935E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.1989E+003    0.1957E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2012E+003    0.1980E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2034E+003    0.2002E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2057E+003    0.2025E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2080E+003    0.2047E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2103E+003    0.2070E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2126E+003    0.2092E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2149E+003    0.2115E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2172E+003    0.2137E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2194E+003    0.2160E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2217E+003    0.2182E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2240E+003    0.2205E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2263E+003    0.2227E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001
 0.2286E+003    0.2250E+001    0.9333E+002    0.6939E+000    0.0000E+000    0.1979E-001

 THE OVERALL DRYING RATE IN DRYING SECTION  2 IS  0.2588E+003 gm/min

